日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2025-07-09,1301,極洋,プライム（内国株式）,水産・農林業,4510,4595,4505,4580,75,1.664817,29300,OK
2025-07-09,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,645,679,640,677,38,5.946792,197800,OK
2025-07-09,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2025-07-09,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2025-07-09,1332,ニッスイ,プライム（内国株式）,水産・農林業,868.1,872.5,865.5,867.1,-1.3,-0.149701,827500,OK
2025-07-09,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3054,3067,3040,3044,0,0,191300,OK
2025-07-09,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-07-09,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,2632,2707,2610,2704,104,4,113200,OK
2025-07-09,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-07-09,1375,ユキグニファクトリー,プライム（内国株式）,水産・農林業,1106,1110,1100,1100,-5,-0.452489,29800,OK
2025-07-09,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1372,1385,1372,1383,7,0.508721,6100,OK
2025-07-09,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3515,3565,3515,3530,15,0.426743,104000,OK
2025-07-09,1379,ホクト,プライム（内国株式）,水産・農林業,1787,1801,1787,1791,7,0.392377,25800,OK
2025-07-09,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1548,1567,1500,1505,-21,-1.376147,26700,OK
2025-07-09,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,983,987,981,981,-2,-0.203459,700,OK
2025-07-09,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2930,2930,2905,2905,-25,-0.853242,1300,OK
2025-07-09,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1836,1871,1801,1859,-17,-0.906183,2900,OK
2025-07-09,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,2910,2917,2902,2917,6,0.206115,900,OK
2025-07-09,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,1622,1636,1604,1606,-27,-1.653399,12000,OK
2025-07-09,138A,光フードサービス,グロース（内国株式）,小売業,2067,2077,2067,2077,10,0.483793,500,OK
2025-07-09,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2025-07-09,1401,エムビーエス,グロース（内国株式）,建設業,1240,1254,1213,1228,-21,-1.681345,33200,OK
2025-07-09,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,1752,1772,1742,1742,-22,-1.247166,246800,OK
2025-07-09,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,4740,4763,4708,4719,4,0.084836,175900,OK
2025-07-09,1417,ミライト・ワン,プライム（内国株式）,建設業,2530,2554.5,2530,2548.5,28,1.110891,269100,OK
2025-07-09,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,387,391,386,387,0,0,13300,OK
2025-07-09,1419,タマホーム,プライム（内国株式）,建設業,3385,3400,3360,3385,10,0.296296,94200,OK
2025-07-09,141A,トライアルホールディングス,グロース（内国株式）,小売業,2522,2612,2516,2599,81,3.216839,2861000,OK
2025-07-09,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,684,686,683,683,-1,-0.146199,10900,OK
2025-07-09,1429,日本アクア,プライム（内国株式）,建設業,798,803,794,798,0,0,43900,OK
2025-07-09,142A,ジンジブ,グロース（内国株式）,サービス業,587,593,583,593,5,0.85034,2400,OK
2025-07-09,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,853,859,852,857,5,0.586854,23600,OK
2025-07-09,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,689,689,683,686,6,0.882353,18500,OK
2025-07-09,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-07-09,1433,ベステラ,プライム（内国株式）,建設業,1115,1125,1107,1122,21,1.907357,55500,OK
2025-07-09,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,955,969,954,954,0,0,35200,OK
2025-07-09,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,148,151,148,149,2,1.360544,288500,OK
2025-07-09,1436,グリーンエナジー＆カンパニー,グロース（内国株式）,建設業,2270,2272,2204,2215,-31,-1.380232,10200,OK
2025-07-09,1438,岐阜造園,スタンダード（内国株式）,建設業,1930,1931,1922,1922,1,0.052056,2300,OK
2025-07-09,143A,イシン,グロース（内国株式）,サービス業,1068,1189,1055,1082,31,2.949572,427500,OK
2025-07-09,1443,技研ホールディングス,スタンダード（内国株式）,建設業,193,199,191,194,2,1.041667,165700,OK
2025-07-09,1444,ニッソウ,グロース（内国株式）,建設業,2771,2800,2771,2772,0,0,1900,OK
2025-07-09,1445,ひかりホールディングス,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-07-09,1446,キャンディル,スタンダード（内国株式）,建設業,562,562,556,561,5,0.899281,4100,OK
