日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2025-10-15,1301,極洋,プライム（内国株式）,水産・農林業,4830,4870,4815,4860,55,1.144641,19500,OK
2025-10-15,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,567,585,567,577,-90,-13.493253,175300,OK
2025-10-15,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2025-10-15,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2025-10-15,1332,ニッスイ,プライム（内国株式）,水産・農林業,1039,1050,1035.5,1050,21,2.040816,890800,OK
2025-10-15,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3383,3393,3370,3393,42,1.253357,117500,OK
2025-10-15,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-10-15,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,2800,2887,2788,2887,500,20.946795,234200,OK
2025-10-15,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-10-15,1375,ユキグニファクトリー,プライム（内国株式）,水産・農林業,1043,1050,1042,1044,6,0.578035,35900,OK
2025-10-15,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1701,1854,1681,1810,83,4.806022,57500,OK
2025-10-15,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3760,3845,3750,3825,30,0.790514,157000,OK
2025-10-15,1379,ホクト,プライム（内国株式）,水産・農林業,1872,1874,1861,1871,13,0.699677,29500,OK
2025-10-15,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1275,1275,1238,1238,-7,-0.562249,7800,OK
2025-10-15,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,995,1020,995,1004,10,1.006036,2500,OK
2025-10-15,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,3050,3060,3040,3050,-5,-0.163666,500,OK
2025-10-15,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1878,2076,1878,2046,208,11.316649,16200,OK
2025-10-15,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,2981,2996,2969,2980,-5,-0.167504,3800,OK
2025-10-15,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,2430,2472,2430,2467,29,1.1895,20400,OK
2025-10-15,138A,光フードサービス,グロース（内国株式）,小売業,3300,3315,2850,2880,-20,-0.689655,92200,OK
2025-10-15,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2025-10-15,1401,エムビーエス,グロース（内国株式）,建設業,1355,1424,1350,1411,188,15.372036,123200,OK
2025-10-15,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,1872,1924,1742,1776,-94,-5.026738,1246200,OK
2025-10-15,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,4848,4863,4826,4840,37,0.770352,218200,OK
2025-10-15,1417,ミライト・ワン,プライム（内国株式）,建設業,2870,2915.5,2856,2899.5,69,2.437732,185900,OK
2025-10-15,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,396,399,394,394,-5,-1.253133,120500,OK
2025-10-15,1419,タマホーム,プライム（内国株式）,建設業,3450,3480,3400,3475,-40,-1.13798,342800,OK
2025-10-15,141A,トライアルホールディングス,グロース（内国株式）,小売業,2275,2299,2266,2266,18,0.800712,628600,OK
2025-10-15,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,702,705,702,704,8,1.149425,3200,OK
2025-10-15,1429,日本アクア,プライム（内国株式）,建設業,879,897,879,892,13,1.478953,107500,OK
2025-10-15,142A,ジンジブ,グロース（内国株式）,サービス業,780,834,780,830,50,6.410256,28500,OK
2025-10-15,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,965,975,958,958,4,0.419287,51000,OK
2025-10-15,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,721,732,721,727,7,0.972222,18300,OK
2025-10-15,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-10-15,1433,ベステラ,プライム（内国株式）,建設業,1028,1049,1026,1045,27,2.652259,44400,OK
2025-10-15,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,1200,1225,1180,1217,8,0.661704,84900,OK
2025-10-15,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,181,187,181,186,7,3.910615,189300,OK
2025-10-15,1436,グリーンエナジー＆カンパニー,グロース（内国株式）,建設業,2417,2417,2380,2399,3,0.125209,7200,OK
2025-10-15,1438,岐阜造園,スタンダード（内国株式）,建設業,1906,1918,1900,1912,-6,-0.312826,1700,OK
2025-10-15,143A,イシン,グロース（内国株式）,サービス業,975,999,965,972,9,0.934579,7200,OK
2025-10-15,1443,技研ホールディングス,スタンダード（内国株式）,建設業,234,238,234,238,6,2.586207,36100,OK
2025-10-15,1444,ニッソウ,グロース（内国株式）,建設業,2822,2822,2804,2804,-19,-0.673043,400,OK
2025-10-15,1445,ひかりホールディングス,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-10-15,1446,キャンディル,スタンダード（内国株式）,建設業,539,541,537,538,2,0.373134,4300,OK
2025-10-15,1447,ＳＡＡＦホールディングス,グロース（内国株式）,建設業,234,240,234,240,6,2.564103,41700,OK
2025-10-15,144A,エネルギーパワー,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-10-15,1450,ＴＡＮＡＫＥＮ,スタンダード（内国株式）,建設業,1365,1376,1363,1363,-2,-0.14652,3800,OK
2025-10-15,1452,横浜ライト工業,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-10-15,145A,Ｌ　ｉｓ　Ｂ,グロース（内国株式）,情報･通信業,1015,1060,1015,1060,30,2.912621,15700,OK
2025-10-15,146A,コロンビア・ワークス,スタンダード（内国株式）,不動産業,3755,3915,3755,3910,175,4.685408,46500,OK
2025-10-15,147A,ソラコム,グロース（内国株式）,情報･通信業,882,910,882,904,24,2.727273,53400,OK
2025-10-15,148A,ハッチ・ワーク,グロース（内国株式）,情報･通信業,2624,2664,2616,2639,15,0.571646,6500,OK
2025-10-15,1491,中外鉱業,スタンダード（内国株式）,非鉄金属,950,1010,942,990,52,5.54371,163400,OK
2025-10-15,149A,シンカ,グロース（内国株式）,情報･通信業,852,854,839,839,5,0.59952,3400,OK
2025-10-15,150A,ＪＳＨ,グロース（内国株式）,サービス業,421,440,417,440,15,3.529412,5900,OK
2025-10-15,1514,住石ホールディングス,スタンダード（内国株式）,鉱業,563,575,561,573,15,2.688172,183900,OK
2025-10-15,1515,日鉄鉱業,プライム（内国株式）,鉱業,1732,1773,1724,1756,36,2.093023,169200,OK
2025-10-15,1518,三井松島ホールディングス,プライム（内国株式）,その他製品,1312,1320,1299,1320,28,2.167183,181300,OK
2025-10-15,151A,ダイブ,グロース（内国株式）,サービス業,702,721,702,713,13,1.857143,25700,OK
2025-10-15,152A,オプティ,TOKYO PRO MARKET（内国株式）,卸売業,,,,,,,,NO_QUOTE
2025-10-15,153A,カウリス,グロース（内国株式）,情報･通信業,2181,2258,2180,2242,70,3.222836,23900,OK
2025-10-15,154A,ＧＡＩＡ,TOKYO PRO MARKET（内国株式）,その他金融業,,,,,,,,NO_QUOTE
2025-10-15,155A,情報戦略テクノロジー,グロース（内国株式）,情報･通信業,966,1011,966,1002,49,5.141658,184700,OK
2025-10-15,156A,マテリアルグループ,グロース（内国株式）,サービス業,807,812,768,800,-22,-2.676399,276200,OK
2025-10-15,157A,グリーンモンスター,グロース（内国株式）,サービス業,539,541,533,538,-1,-0.185529,2000,OK
2025-10-15,158A,エクセリ,TOKYO PRO MARKET（内国株式）,小売業,,,,,,,,NO_QUOTE
2025-10-15,1605,ＩＮＰＥＸ,プライム（内国株式）,鉱業,2638,2669.5,2636.5,2661.5,31.5,1.197719,3528400,OK
2025-10-15,160A,アズパートナーズ,スタンダード（内国株式）,サービス業,3200,3275,3200,3245,70,2.204724,18100,OK
2025-10-15,161A,三葉,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-10-15,164A,アップルパーク,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2025-10-15,165A,ＳＢＩレオスひふみ,グロース（内国株式）,証券･商品先物取引業,201,203,198,201,5,2.55102,566900,OK
2025-10-15,1662,石油資源開発,プライム（内国株式）,鉱業,1219,1233,1210,1230,24,1.99005,879900,OK
2025-10-15,1663,Ｋ＆Ｏエナジーグループ,プライム（内国株式）,鉱業,3180,3260,3165,3260,130,4.153355,84800,OK
2025-10-15,166A,タスキホールディングス,グロース（内国株式）,不動産業,658,677,655,673,21,3.220859,749700,OK
2025-10-15,167A,リョーサン菱洋ホールディングス,プライム（内国株式）,卸売業,2919,2944,2913,2922,18,0.619835,156300,OK
2025-10-15,168A,イタミアート,グロース（内国株式）,その他製品,1330,1458,1285,1394,233,20.068906,870800,OK
2025-10-15,1711,ＳＤＳホールディングス,スタンダード（内国株式）,建設業,258,270,258,264,4,1.538462,68000,OK
2025-10-15,1712,ダイセキ環境ソリューション,スタンダード（内国株式）,建設業,1845,1846,1845,1845,0,0,145400,OK
2025-10-15,1716,第一カッター興業,スタンダード（内国株式）,建設業,1278,1292,1278,1290,17,1.335428,19500,OK
2025-10-15,1717,明豊ファシリティワークス,スタンダード（内国株式）,サービス業,1112,1114,1100,1109,13,1.186131,31000,OK
2025-10-15,1718,美樹工業,スタンダード（内国株式）,建設業,7450,7600,7450,7500,50,0.671141,4500,OK
2025-10-15,1719,安藤・間,プライム（内国株式）,建設業,1648,1670,1643,1670,32,1.953602,608500,OK
2025-10-15,171A,ゼロジャパン,TOKYO PRO MARKET（内国株式）,卸売業,,,,,,,,NO_QUOTE
2025-10-15,1720,東急建設,プライム（内国株式）,建設業,1053,1066,1048,1066,23,2.205177,184100,OK
2025-10-15,1721,コムシスホールディングス,プライム（内国株式）,建設業,3739,3780,3718,3764,68,1.839827,386800,OK
2025-10-15,1723,日本電技,スタンダード（内国株式）,建設業,5040,5130,5040,5050,60,1.202405,12800,OK
2025-10-15,1724,シンクレイヤ,スタンダード（内国株式）,建設業,668,683,668,683,18,2.706767,3900,OK
2025-10-15,1726,ビーアールホールディングス,プライム（内国株式）,建設業,331,335,331,334,4,1.212121,30000,OK
2025-10-15,172A,ネオホーム,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2025-10-15,1736,オーテック,スタンダード（内国株式）,建設業,1709,1776,1709,1776,81,4.778761,9600,OK
2025-10-15,173A,ハンモック,グロース（内国株式）,情報･通信業,1602,1684,1602,1643,41,2.559301,2100,OK
2025-10-15,1743,コーアツ工業,スタンダード（内国株式）,建設業,1828,1828,1826,1826,-2,-0.109409,1700,OK
2025-10-15,1758,太洋基礎工業,スタンダード（内国株式）,建設業,2212,2269,2212,2269,48,2.161189,1100,OK
2025-10-15,175A,Ｗｉｌｌ　Ｓｍａｒｔ,グロース（内国株式）,情報･通信業,997,1019,997,1006,24,2.443992,6100,OK
2025-10-15,1762,高松コンストラクショングループ,プライム（内国株式）,建設業,3275,3310,3275,3300,55,1.694915,22500,OK
2025-10-15,1764,工藤建設,スタンダード（内国株式）,建設業,2634,2650,2632,2640,-3,-0.113507,700,OK
2025-10-15,1766,東建コーポレーション,プライム（内国株式）,建設業,14200,14340,14110,14180,140,0.997151,12700,OK
2025-10-15,1768,ソネック,スタンダード（内国株式）,建設業,992,992,988,990,-2,-0.201613,2700,OK
2025-10-15,176A,レジル,グロース（内国株式）,電気･ガス業,2727,2729,2727,2728,2,0.073368,11300,OK
2025-10-15,1770,藤田エンジニアリング,スタンダード（内国株式）,建設業,1570,1571,1556,1570,20,1.290323,4500,OK
2025-10-15,1776,三井住建道路,スタンダード（内国株式）,建設業,1436,1457,1420,1440,18,1.265823,18500,OK
2025-10-15,177A,コージンバイオ,グロース（内国株式）,化学,1530,1566,1505,1566,30,1.953125,7800,OK
2025-10-15,1780,ヤマウラ,プライム（内国株式）,建設業,1400,1416,1400,1411,19,1.364943,28100,OK
2025-10-15,1783,ｆａｎｔａｓｉｓｔａ,スタンダード（内国株式）,不動産業,55,57,54,57,2,3.636364,432500,OK
2025-10-15,1786,オリエンタル白石,プライム（内国株式）,建設業,420,428,416,426,10,2.403846,315100,OK
2025-10-15,1787,ナカボーテック,スタンダード（内国株式）,建設業,5250,5250,5250,5250,100,1.941748,100,OK
2025-10-15,1788,三東工業社,スタンダード（内国株式）,建設業,4300,4365,4300,4365,135,3.191489,1000,OK
2025-10-15,1793,大本組,スタンダード（内国株式）,建設業,1383,1409,1381,1409,17,1.221264,1900,OK
2025-10-15,1795,マサル,スタンダード（内国株式）,建設業,4300,4300,4300,4300,120,2.870813,200,OK
2025-10-15,1798,守谷商会,スタンダード（内国株式）,建設業,4780,5040,4720,4995,185,3.846154,3200,OK
2025-10-15,1799,第一建設工業,スタンダード（内国株式）,建設業,3175,3250,3175,3245,100,3.17965,9100,OK
2025-10-15,1801,大成建設,プライム（内国株式）,建設業,10300,10510,10290,10490,230,2.241715,484100,OK
2025-10-15,1802,大林組,プライム（内国株式）,建設業,2397,2413,2388.5,2408.5,24.5,1.027685,2413800,OK
2025-10-15,1803,清水建設,プライム（内国株式）,建設業,1986,1999.5,1969.5,1986,13,0.658895,2571000,OK
2025-10-15,1807,佐藤渡辺,スタンダード（内国株式）,建設業,1710,1736,1697,1708,11,0.648203,3800,OK
2025-10-15,1808,長谷工コーポレーション,プライム（内国株式）,建設業,2474.5,2479,2454,2467.5,16,0.652662,578600,OK
2025-10-15,1810,松井建設,スタンダード（内国株式）,建設業,1347,1390,1346,1381,46,3.445693,44500,OK
2025-10-15,1811,錢高組,スタンダード（内国株式）,建設業,6270,6340,6240,6320,150,2.431118,2900,OK
2025-10-15,1812,鹿島建設,プライム（内国株式）,建設業,4499,4581,4485,4547,113,2.548489,1233800,OK
2025-10-15,1813,不動テトラ,プライム（内国株式）,建設業,2569,2623,2563,2604,50,1.957713,39900,OK
2025-10-15,1814,大末建設,プライム（内国株式）,建設業,2443,2491,2440,2488,61,2.513391,45000,OK
2025-10-15,1815,鉄建建設,プライム（内国株式）,建設業,3450,3550,3435,3535,115,3.362573,32400,OK
2025-10-15,1820,西松建設,プライム（内国株式）,建設業,5120,5209,5111,5193,110,2.164076,113800,OK
2025-10-15,1821,三井住友建設,プライム（内国株式）,建設業,597,598,596,597,1,0.167785,585900,OK
2025-10-15,1822,大豊建設,スタンダード（内国株式）,建設業,795,804,794,803,14,1.774398,70200,OK
2025-10-15,1826,佐田建設,スタンダード（内国株式）,建設業,1100,1109,1100,1101,4,0.364631,12500,OK
2025-10-15,1827,ナカノフドー建設,スタンダード（内国株式）,建設業,847,859,847,857,17,2.02381,34800,OK
2025-10-15,1828,田辺工業,スタンダード（内国株式）,建設業,2320,2353,2320,2345,35,1.515152,10300,OK
2025-10-15,1833,奥村組,プライム（内国株式）,建設業,4640,4705,4620,4705,105,2.282609,68600,OK
2025-10-15,1835,東鉄工業,プライム（内国株式）,建設業,4225,4270,4225,4255,45,1.068884,46000,OK
2025-10-15,1840,土屋ホールディングス,スタンダード（内国株式）,建設業,251,254,250,252,1,0.398406,32600,OK
2025-10-15,1841,サンユー建設,スタンダード（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-10-15,1844,大盛工業,スタンダード（内国株式）,建設業,667,703,667,700,37,5.580694,564600,OK
2025-10-15,1847,イチケン,スタンダード（内国株式）,建設業,3565,3620,3545,3595,85,2.421652,9600,OK
2025-10-15,1848,富士ピー・エス,スタンダード（内国株式）,建設業,507,509,491,506,7,1.402806,12100,OK
2025-10-15,184A,学びエイド,グロース（内国株式）,情報･通信業,551,565,536,536,-16,-2.898551,23700,OK
2025-10-15,1850,南海辰村建設,スタンダード（内国株式）,建設業,441,470,438,467,31,7.110092,128900,OK
2025-10-15,1852,淺沼組,プライム（内国株式）,建設業,824,836,824,836,17,2.075702,206800,OK
2025-10-15,1853,森組,スタンダード（内国株式）,建設業,314,323,314,320,7,2.236422,52200,OK
2025-10-15,185A,リサイクルテック・ジャパン,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-10-15,1860,戸田建設,プライム（内国株式）,建設業,1011,1016,1009,1016,15.5,1.549225,242200,OK
2025-10-15,1861,熊谷組,プライム（内国株式）,建設業,1290,1335,1286,1330,36,2.782071,776000,OK
2025-10-15,1866,北野建設,スタンダード（内国株式）,建設業,1159,1180,1150,1180,6,0.511073,18600,OK
2025-10-15,1867,植木組,スタンダード（内国株式）,建設業,2382,2439,2342,2433,58,2.442105,10500,OK
2025-10-15,186A,アストロスケールホールディングス,グロース（内国株式）,サービス業,767,899,756,870,118,15.691489,18612600,OK
2025-10-15,1870,矢作建設工業,プライム（内国株式）,建設業,2134,2166,2131,2157,42,1.985816,61300,OK
2025-10-15,1871,ピーエス・コンストラクション,プライム（内国株式）,建設業,1740,1765,1738,1761,36,2.086957,56300,OK
