日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2025-01-09,1301,極洋,プライム（内国株式）,水産・農林業,4020,4020,3965,3975,-25,-0.625,31400,OK
2025-01-09,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,808,815,790,797,-20,-2.44798,51100,OK
2025-01-09,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2025-01-09,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2025-01-09,1332,ニッスイ,プライム（内国株式）,水産・農林業,863,867.7,860.6,862,-1,-0.115875,924100,OK
2025-01-09,1333,マルハニチロ,プライム（内国株式）,水産・農林業,2963,2963,2930,2942,-21,-0.708741,208400,OK
2025-01-09,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-01-09,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,1917,1985,1902,1955,10,0.514139,67100,OK
2025-01-09,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-01-09,1375,雪国まいたけ,プライム（内国株式）,水産・農林業,1087,1088,1075,1079,-10,-0.918274,47500,OK
2025-01-09,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1388,1388,1374,1374,-13,-0.937275,5900,OK
2025-01-09,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3405,3410,3380,3380,-25,-0.734214,83400,OK
2025-01-09,1379,ホクト,プライム（内国株式）,水産・農林業,1800,1831,1787,1801,5,0.278396,102900,OK
2025-01-09,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1012,1038,1012,1038,1,0.096432,5500,OK
2025-01-09,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,998,998,998,998,-1,-0.1001,600,OK
2025-01-09,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2663,2663,2660,2660,-20,-0.746269,600,OK
2025-01-09,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1820,1820,1805,1805,-24,-1.312192,700,OK
2025-01-09,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3235,3250,3230,3235,5,0.154799,1800,OK
2025-01-09,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,1316,1316,1275,1277,-18,-1.389961,21100,OK
2025-01-09,138A,光フードサービス,グロース（内国株式）,小売業,2458,2477,2455,2460,2,0.081367,3300,OK
2025-01-09,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2025-01-09,1401,エムビーエス,グロース（内国株式）,建設業,731,732,731,732,-3,-0.408163,700,OK
2025-01-09,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,1748,1749,1724,1731,-42,-2.368866,222700,OK
2025-01-09,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,5050,5050,4995,5019,-39,-0.771056,155700,OK
2025-01-09,1417,ミライト・ワン,プライム（内国株式）,建設業,2260.5,2263.5,2220,2230.5,-46.5,-2.042161,359800,OK
2025-01-09,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,330,330,316,316,-13,-3.951368,115300,OK
2025-01-09,1419,タマホーム,プライム（内国株式）,建設業,3455,3485,3445,3470,15,0.434153,120700,OK
2025-01-09,141A,トライアルホールディングス,グロース（内国株式）,小売業,2743,2795,2708,2794,74,2.720588,779000,OK
2025-01-09,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,730,734,727,729,-1,-0.136986,6100,OK
2025-01-09,1429,日本アクア,プライム（内国株式）,建設業,735,737,725,725,-14,-1.894452,177300,OK
2025-01-09,142A,ジンジブ,グロース（内国株式）,サービス業,567,585,565,577,1,0.173611,6300,OK
2025-01-09,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,841,847,835,836,-13,-1.531213,29600,OK
2025-01-09,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,678,684,676,684,6,0.884956,19400,OK
2025-01-09,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-01-09,1433,ベステラ,プライム（内国株式）,建設業,1021,1023,1009,1011,-15,-1.461988,96700,OK
2025-01-09,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,950,953,937,942,-9,-0.946372,38900,OK
2025-01-09,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,133,133,131,131,-1,-0.757576,270500,OK
2025-01-09,1436,グリーンエナジー＆カンパニー,グロース（内国株式）,建設業,2297,2297,2245,2252,-32,-1.401051,9000,OK
2025-01-09,1438,岐阜造園,スタンダード（内国株式）,建設業,1955,1955,1950,1950,-37,-1.862104,200,OK
2025-01-09,1439,安江工務店,スタンダード（内国株式）,建設業,2140,2140,2138,2138,0,0,200,OK
2025-01-09,143A,イシン,グロース（内国株式）,サービス業,960,960,931,939,-21,-2.1875,8300,OK
2025-01-09,1443,技研ホールディングス,スタンダード（内国株式）,建設業,183,183,181,182,-2,-1.086957,17700,OK
