日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2025-04-18,1301,極洋,プライム（内国株式）,水産・農林業,4205,4280,4185,4280,115,2.761104,38400,OK
2025-04-18,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,683,705,682,697,14,2.04978,27200,OK
2025-04-18,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2025-04-18,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2025-04-18,1332,ニッスイ,プライム（内国株式）,水産・農林業,854,866,851,863.7,15.6,1.839406,955600,OK
2025-04-18,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3200,3234,3180,3232,69,2.181473,106600,OK
2025-04-18,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-04-18,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,2373,2800,2344,2760,434,18.658641,402300,OK
2025-04-18,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-04-18,1375,ユキグニファクトリー,プライム（内国株式）,水産・農林業,1144,1154,1144,1151,14,1.23131,64000,OK
2025-04-18,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1401,1416,1401,1414,21,1.507538,4100,OK
2025-04-18,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3280,3300,3260,3275,20,0.614439,74600,OK
2025-04-18,1379,ホクト,プライム（内国株式）,水産・農林業,1844,1854,1842,1853,22,1.201529,37300,OK
2025-04-18,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1356,1399,1320,1330,-116,-8.02213,25300,OK
2025-04-18,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1008,1029,994,1000,-1,-0.0999,4100,OK
2025-04-18,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2860,2900,2860,2900,43,1.505075,1200,OK
