日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2025-08-26,1301,極洋,プライム（内国株式）,水産・農林業,4800,4825,4770,4780,-40,-0.829876,44500,OK
2025-08-26,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,721,737,700,724,3,0.416089,72100,OK
2025-08-26,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2025-08-26,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2025-08-26,1332,ニッスイ,プライム（内国株式）,水産・農林業,1001.5,1003,990,992.7,-15.3,-1.517857,1397800,OK
2025-08-26,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3340,3340,3285,3303,-43,-1.285117,194000,OK
2025-08-26,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-08-26,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,2771,2808,2730,2753,-68,-2.410493,97800,OK
2025-08-26,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-08-26,1375,ユキグニファクトリー,プライム（内国株式）,水産・農林業,1097,1097,1076,1076,-21,-1.914312,162500,OK
2025-08-26,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1416,1421,1409,1409,-10,-0.704722,6800,OK
2025-08-26,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3645,3645,3580,3590,-45,-1.237964,57400,OK
2025-08-26,1379,ホクト,プライム（内国株式）,水産・農林業,1899,1946,1891,1935,38,2.003163,147000,OK
2025-08-26,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1430,1430,1401,1401,-28,-1.959412,12800,OK
2025-08-26,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1010,1010,1010,1010,-1,-0.098912,2000,OK
2025-08-26,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,3070,3070,3055,3070,-10,-0.324675,1500,OK
2025-08-26,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1785,1785,1773,1773,-27,-1.5,500,OK
2025-08-26,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3015,3015,2995,3000,-10,-0.332226,800,OK
2025-08-26,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,2172,2180,2138,2141,-31,-1.427256,38600,OK
2025-08-26,138A,光フードサービス,グロース（内国株式）,小売業,2343,2384,2343,2380,7,0.294985,1800,OK
2025-08-26,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2025-08-26,1401,エムビーエス,グロース（内国株式）,建設業,1343,1381,1318,1375,22,1.626016,40800,OK
2025-08-26,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,1698,1698,1664,1665,-39,-2.288732,339300,OK
2025-08-26,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,5200,5205,5140,5158,-40,-0.769527,242100,OK
2025-08-26,1417,ミライト・ワン,プライム（内国株式）,建設業,2794,2812.5,2758.5,2802.5,13,0.466033,329700,OK
2025-08-26,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,430,432,428,430,0,0,40200,OK
2025-08-26,1419,タマホーム,プライム（内国株式）,建設業,3680,3690,3660,3670,-20,-0.542005,93800,OK
2025-08-26,141A,トライアルホールディングス,グロース（内国株式）,小売業,2575,2607,2543,2607,7,0.269231,1301700,OK
2025-08-26,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,697,697,693,693,-3,-0.431034,8400,OK
2025-08-26,1429,日本アクア,プライム（内国株式）,建設業,883,904,880,896,16,1.818182,211600,OK
2025-08-26,142A,ジンジブ,グロース（内国株式）,サービス業,830,835,751,800,-30,-3.614458,40500,OK
2025-08-26,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,948,950,942,944,-4,-0.421941,40800,OK
2025-08-26,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,797,797,771,772,-10,-1.278772,55700,OK
2025-08-26,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-08-26,1433,ベステラ,プライム（内国株式）,建設業,1266,1281,1266,1268,5,0.395883,60300,OK
2025-08-26,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,1139,1143,1127,1133,-4,-0.351803,52600,OK
2025-08-26,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,176,178,173,175,-1,-0.568182,325800,OK
2025-08-26,1436,グリーンエナジー＆カンパニー,グロース（内国株式）,建設業,2312,2312,2305,2312,3,0.129926,1500,OK
2025-08-26,1438,岐阜造園,スタンダード（内国株式）,建設業,1950,1951,1950,1951,1,0.051282,700,OK
2025-08-26,143A,イシン,グロース（内国株式）,サービス業,1010,1058,1010,1055,15,1.442308,7700,OK
2025-08-26,1443,技研ホールディングス,スタンダード（内国株式）,建設業,257,259,251,254,-3,-1.167315,152600,OK
2025-08-26,1444,ニッソウ,グロース（内国株式）,建設業,2651,2665,2638,2661,30,1.140251,1500,OK
2025-08-26,1445,ひかりホールディングス,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-08-26,1446,キャンディル,スタンダード（内国株式）,建設業,565,565,562,563,-2,-0.353982,2700,OK
2025-08-26,1447,ＳＡＡＦホールディングス,グロース（内国株式）,建設業,268,272,263,265,-4,-1.486989,92500,OK
2025-08-26,144A,エネルギーパワー,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-08-26,1450,ＴＡＮＡＫＥＮ,スタンダード（内国株式）,建設業,1471,1475,1441,1442,-19,-1.300479,8000,OK
2025-08-26,1452,横浜ライト工業,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-08-26,145A,Ｌ　ｉｓ　Ｂ,グロース（内国株式）,情報･通信業,1355,1370,1334,1368,-6,-0.436681,37400,OK
2025-08-26,146A,コロンビア・ワークス,スタンダード（内国株式）,不動産業,3405,3405,3335,3380,-40,-1.169591,43000,OK
2025-08-26,147A,ソラコム,グロース（内国株式）,情報･通信業,1088,1098,1074,1075,-13,-1.194853,67100,OK
2025-08-26,148A,ハッチ・ワーク,グロース（内国株式）,情報･通信業,2678,2678,2562,2579,-49,-1.864536,16500,OK
2025-08-26,1491,中外鉱業,スタンダード（内国株式）,非鉄金属,54,56,53,55,1,1.851852,2850400,OK
2025-08-26,149A,シンカ,グロース（内国株式）,情報･通信業,1035,1039,993,1016,14,1.397206,21200,OK
2025-08-26,150A,ＪＳＨ,グロース（内国株式）,サービス業,411,426,409,422,4,0.956938,11200,OK
2025-08-26,1514,住石ホールディングス,スタンダード（内国株式）,鉱業,627,627,620,621,-6,-0.956938,114800,OK
2025-08-26,1515,日鉄鉱業,プライム（内国株式）,鉱業,8150,8410,8110,8410,320,3.955501,93700,OK
2025-08-26,1518,三井松島ホールディングス,プライム（内国株式）,その他製品,6360,6400,6190,6230,-150,-2.351097,77500,OK
2025-08-26,151A,ダイブ,グロース（内国株式）,サービス業,858,864,836,846,-24,-2.758621,130100,OK
2025-08-26,152A,オプティ,TOKYO PRO MARKET（内国株式）,卸売業,,,,,,,,NO_QUOTE
2025-08-26,153A,カウリス,グロース（内国株式）,情報･通信業,2299,2309,2234,2265,-19,-0.831874,50900,OK
2025-08-26,154A,ＧＡＩＡ,TOKYO PRO MARKET（内国株式）,その他金融業,,,,,,,,NO_QUOTE
2025-08-26,155A,情報戦略テクノロジー,グロース（内国株式）,情報･通信業,1015,1015,906,1015,150,17.34104,1730400,OK
2025-08-26,156A,マテリアルグループ,グロース（内国株式）,サービス業,833,837,819,820,-10,-1.204819,89300,OK
2025-08-26,157A,グリーンモンスター,グロース（内国株式）,サービス業,547,547,540,544,2,0.369004,2700,OK
2025-08-26,158A,エクセリ,TOKYO PRO MARKET（内国株式）,小売業,,,,,,,,NO_QUOTE
2025-08-26,1605,ＩＮＰＥＸ,プライム（内国株式）,鉱業,2454,2460.5,2421.5,2433,-19.5,-0.795107,4541100,OK
2025-08-26,160A,アズパートナーズ,スタンダード（内国株式）,サービス業,3300,3350,3300,3320,20,0.606061,10300,OK
2025-08-26,161A,三葉,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-08-26,164A,アップルパーク,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2025-08-26,165A,ＳＢＩレオスひふみ,グロース（内国株式）,証券･商品先物取引業,214,217,211,214,-1,-0.465116,340800,OK
2025-08-26,1662,石油資源開発,プライム（内国株式）,鉱業,1188,1199,1178,1196,5,0.419815,755700,OK
2025-08-26,1663,Ｋ＆Ｏエナジーグループ,プライム（内国株式）,鉱業,3385,3395,3300,3325,-60,-1.772526,111700,OK
2025-08-26,166A,タスキホールディングス,グロース（内国株式）,不動産業,737,742,735,737,-3,-0.405405,607500,OK
2025-08-26,167A,リョーサン菱洋ホールディングス,プライム（内国株式）,卸売業,2920,2935,2895,2900,-5,-0.172117,144400,OK
2025-08-26,168A,イタミアート,グロース（内国株式）,その他製品,1670,2063,1645,1987,238,13.607776,358000,OK
2025-08-26,1711,ＳＤＳホールディングス,スタンダード（内国株式）,建設業,307,314,307,310,3,0.977199,214000,OK
2025-08-26,1712,ダイセキ環境ソリューション,スタンダード（内国株式）,建設業,1228,1239,1225,1226,-13,-1.049233,8400,OK
2025-08-26,1716,第一カッター興業,スタンダード（内国株式）,建設業,1321,1321,1310,1312,-11,-0.831444,15300,OK
2025-08-26,1717,明豊ファシリティワークス,スタンダード（内国株式）,サービス業,1077,1079,1070,1075,-2,-0.185701,14800,OK
2025-08-26,1718,美樹工業,スタンダード（内国株式）,建設業,7830,7840,7580,7650,-170,-2.173913,9900,OK
2025-08-26,1719,安藤・間,プライム（内国株式）,建設業,1727,1731,1694,1702,4,0.235571,976700,OK
2025-08-26,171A,ゼロジャパン,TOKYO PRO MARKET（内国株式）,卸売業,,,,,,,,NO_QUOTE
2025-08-26,1720,東急建設,プライム（内国株式）,建設業,1119,1124,1095,1099,-19,-1.699463,276700,OK
2025-08-26,1721,コムシスホールディングス,プライム（内国株式）,建設業,3662,3662,3598,3625,-19,-0.521405,464200,OK
2025-08-26,1723,日本電技,スタンダード（内国株式）,建設業,5240,5320,5180,5190,-50,-0.954198,12800,OK
2025-08-26,1724,シンクレイヤ,スタンダード（内国株式）,建設業,653,653,649,650,0,0,2400,OK
2025-08-26,1726,ビーアールホールディングス,プライム（内国株式）,建設業,345,345,342,342,-3,-0.869565,68300,OK
2025-08-26,172A,ネオホーム,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2025-08-26,1736,オーテック,スタンダード（内国株式）,建設業,1833,1833,1801,1801,-50,-2.701243,5900,OK
2025-08-26,173A,ハンモック,グロース（内国株式）,情報･通信業,1506,1508,1491,1493,-16,-1.060305,17900,OK
2025-08-26,1743,コーアツ工業,スタンダード（内国株式）,建設業,1840,1840,1837,1839,0,0,21500,OK
2025-08-26,1757,創建エース,スタンダード（内国株式）,建設業,7,7,5,6,-1,-14.285714,45003500,OK
2025-08-26,1758,太洋基礎工業,スタンダード（内国株式）,建設業,2076,2166,2063,2166,108,5.247813,4500,OK
2025-08-26,175A,Ｗｉｌｌ　Ｓｍａｒｔ,グロース（内国株式）,情報･通信業,1057,1170,1051,1105,56,5.338418,100500,OK
2025-08-26,1762,高松コンストラクショングループ,プライム（内国株式）,建設業,3370,3385,3295,3295,-75,-2.225519,65200,OK
2025-08-26,1764,工藤建設,スタンダード（内国株式）,建設業,2746,2747,2722,2722,-37,-1.341066,500,OK
2025-08-26,1766,東建コーポレーション,プライム（内国株式）,建設業,14310,14320,14110,14280,-30,-0.209644,27300,OK
2025-08-26,1768,ソネック,スタンダード（内国株式）,建設業,1003,1003,995,999,-2,-0.1998,5700,OK
2025-08-26,176A,レジル,グロース（内国株式）,電気･ガス業,2744,2745,2742,2742,-2,-0.072886,79400,OK
2025-08-26,1770,藤田エンジニアリング,スタンダード（内国株式）,建設業,1576,1594,1567,1568,-8,-0.507614,4700,OK
2025-08-26,1776,三井住建道路,スタンダード（内国株式）,建設業,1503,1503,1477,1477,-26,-1.729874,24100,OK
2025-08-26,177A,コージンバイオ,グロース（内国株式）,化学,1747,1759,1711,1722,-26,-1.487414,13600,OK
2025-08-26,1780,ヤマウラ,プライム（内国株式）,建設業,1400,1405,1387,1393,-4,-0.286328,18200,OK
2025-08-26,1783,ｆａｎｔａｓｉｓｔａ,スタンダード（内国株式）,不動産業,68,69,66,68,0,0,2128900,OK
2025-08-26,1786,オリエンタル白石,プライム（内国株式）,建設業,420,420,416,416,-2,-0.478469,177400,OK
2025-08-26,1787,ナカボーテック,スタンダード（内国株式）,建設業,5340,5380,5340,5380,40,0.749064,600,OK
2025-08-26,1788,三東工業社,スタンダード（内国株式）,建設業,3970,3970,3960,3960,-60,-1.492537,800,OK
2025-08-26,1793,大本組,スタンダード（内国株式）,建設業,1395,1399,1355,1399,1,0.071531,3800,OK
2025-08-26,1795,マサル,スタンダード（内国株式）,建設業,4325,4395,4325,4395,70,1.618497,700,OK
2025-08-26,1798,守谷商会,スタンダード（内国株式）,建設業,4990,5000,4855,4985,5,0.100402,1900,OK
2025-08-26,1799,第一建設工業,スタンダード（内国株式）,建設業,3255,3270,3250,3250,-10,-0.306748,4300,OK
2025-08-26,1801,大成建設,プライム（内国株式）,建設業,9685,9735,9575,9576,-129,-1.329212,892400,OK
2025-08-26,1802,大林組,プライム（内国株式）,建設業,2388,2389.5,2335.5,2341.5,-46.5,-1.947236,3431900,OK
2025-08-26,1803,清水建設,プライム（内国株式）,建設業,1917,1926.5,1875,1888,-17,-0.892388,2439600,OK
2025-08-26,1807,佐藤渡辺,スタンダード（内国株式）,建設業,1783,1783,1777,1780,1,0.056211,1900,OK
2025-08-26,1808,長谷工コーポレーション,プライム（内国株式）,建設業,2464,2464,2424.5,2427,-34.5,-1.401584,711700,OK
2025-08-26,1810,松井建設,スタンダード（内国株式）,建設業,1469,1469,1425,1443,-17,-1.164384,38000,OK
2025-08-26,1811,錢高組,スタンダード（内国株式）,建設業,6180,6180,5960,6170,20,0.325203,9700,OK
2025-08-26,1812,鹿島建設,プライム（内国株式）,建設業,4332,4339,4261,4280,-52,-1.200369,1806000,OK
2025-08-26,1813,不動テトラ,プライム（内国株式）,建設業,2613,2622,2585,2585,-30,-1.147228,38000,OK
2025-08-26,1814,大末建設,プライム（内国株式）,建設業,2597,2599,2556,2572,-33,-1.266795,51900,OK
2025-08-26,1815,鉄建建設,プライム（内国株式）,建設業,3360,3370,3345,3355,-5,-0.14881,30400,OK
2025-08-26,1820,西松建設,プライム（内国株式）,建設業,5200,5200,5110,5133,-67,-1.288462,164900,OK
2025-08-26,1821,三井住友建設,プライム（内国株式）,建設業,598,599,598,599,1,0.167224,896900,OK
2025-08-26,1822,大豊建設,スタンダード（内国株式）,建設業,848,848,833,838,-10,-1.179245,125300,OK
2025-08-26,1826,佐田建設,スタンダード（内国株式）,建設業,1251,1251,1226,1227,-23,-1.84,28000,OK
2025-08-26,1827,ナカノフドー建設,スタンダード（内国株式）,建設業,780,799,775,795,23,2.979275,50400,OK
2025-08-26,1828,田辺工業,スタンダード（内国株式）,建設業,2461,2461,2420,2429,-43,-1.739482,12600,OK
2025-08-26,1833,奥村組,プライム（内国株式）,建設業,4825,4835,4800,4815,-5,-0.103734,55100,OK
2025-08-26,1835,東鉄工業,プライム（内国株式）,建設業,4405,4435,4355,4365,-40,-0.908059,56700,OK
2025-08-26,1840,土屋ホールディングス,スタンダード（内国株式）,建設業,262,263,257,258,2,0.78125,114700,OK
2025-08-26,1841,サンユー建設,スタンダード（内国株式）,建設業,1120,1120,1108,1113,-4,-0.358102,4100,OK
2025-08-26,1844,大盛工業,スタンダード（内国株式）,建設業,790,840,776,840,63,8.108108,1232900,OK
2025-08-26,1847,イチケン,スタンダード（内国株式）,建設業,3605,3650,3565,3580,-25,-0.693481,16400,OK
2025-08-26,1848,富士ピー・エス,スタンダード（内国株式）,建設業,541,541,538,540,-1,-0.184843,4800,OK
2025-08-26,184A,学びエイド,グロース（内国株式）,情報･通信業,665,665,644,648,-14,-2.114804,11800,OK
2025-08-26,1850,南海辰村建設,スタンダード（内国株式）,建設業,497,497,482,487,-10,-2.012072,83300,OK
2025-08-26,1852,淺沼組,プライム（内国株式）,建設業,852,853,843,843,-8,-0.940071,155600,OK
2025-08-26,1853,森組,スタンダード（内国株式）,建設業,323,323,320,321,-2,-0.619195,25200,OK
2025-08-26,185A,リサイクルテック・ジャパン,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-08-26,1860,戸田建設,プライム（内国株式）,建設業,1010,1012,1000,1006,-1.5,-0.148883,459800,OK
2025-08-26,1861,熊谷組,プライム（内国株式）,建設業,4710,4715,4660,4695,-20,-0.424178,130800,OK
2025-08-26,1866,北野建設,スタンダード（内国株式）,建設業,4270,4290,4215,4215,-75,-1.748252,1600,OK
2025-08-26,1867,植木組,スタンダード（内国株式）,建設業,2501,2503,2461,2469,-31,-1.24,14100,OK
2025-08-26,186A,アストロスケールホールディングス,グロース（内国株式）,サービス業,670,685,669,680,8,1.190476,2027900,OK
2025-08-26,1870,矢作建設工業,プライム（内国株式）,建設業,2105,2118,2087,2087,-8,-0.381862,123700,OK
2025-08-26,1871,ピーエス・コンストラクション,プライム（内国株式）,建設業,1870,1892,1850,1854,-6,-0.322581,73400,OK
2025-08-26,1873,日本ハウスホールディングス,プライム（内国株式）,建設業,335,335,326,326,-9,-2.686567,183600,OK
2025-08-26,1878,大東建託,プライム（内国株式）,不動産業,16000,16065,15875,15875,-265,-1.641884,481900,OK
2025-08-26,1879,新日本建設,プライム（内国株式）,建設業,1877,1882,1848,1859,-16,-0.853333,42000,OK
2025-08-26,1882,東亜道路工業,プライム（内国株式）,建設業,1623,1632,1613,1620,-3,-0.184843,235500,OK
2025-08-26,1884,日本道路,プライム（内国株式）,建設業,2511,2513,2510,2510,0,0,29300,OK
2025-08-26,1885,東亜建設工業,プライム（内国株式）,建設業,2149,2166,2118,2143,-3,-0.139795,503300,OK
2025-08-26,1887,日本国土開発,プライム（内国株式）,建設業,492,494,488,489,-3,-0.609756,108100,OK
2025-08-26,1888,若築建設,プライム（内国株式）,建設業,5990,6170,5940,5940,-10,-0.168067,35300,OK
2025-08-26,1890,東洋建設,プライム（内国株式）,建設業,1745,1745,1744,1744,0,0,500500,OK
2025-08-26,1893,五洋建設,プライム（内国株式）,建設業,1076.5,1079,1063.5,1068,-3,-0.280112,1093700,OK
2025-08-26,1897,金下建設,スタンダード（内国株式）,建設業,2820,2830,2820,2830,11,0.390209,300,OK
2025-08-26,1898,世紀東急工業,プライム（内国株式）,建設業,1548,1551,1537,1537,-11,-0.710594,114300,OK
2025-08-26,1899,福田組,プライム（内国株式）,建設業,5640,5720,5600,5670,-20,-0.351494,77600,OK
2025-08-26,189A,Ｄ＆Ｍカンパニー,グロース（内国株式）,サービス業,902,929,902,926,14,1.535088,2500,OK
2025-08-26,1904,大成温調,スタンダード（内国株式）,建設業,4280,4280,4240,4245,-40,-0.933489,10500,OK
2025-08-26,1905,テノックス,スタンダード（内国株式）,建設業,1347,1347,1327,1343,-3,-0.222883,2600,OK
2025-08-26,1909,日本ドライケミカル,スタンダード（内国株式）,機械,6170,6210,6060,6210,20,0.323102,23800,OK
2025-08-26,190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,グロース（内国株式）,医薬品,186,186,183,183,-3,-1.612903,263000,OK
2025-08-26,1911,住友林業,プライム（内国株式）,建設業,1741.5,1760,1706.5,1708,-67.5,-3.801746,5417700,OK
2025-08-26,1914,日本基礎技術,スタンダード（内国株式）,建設業,663,663,658,660,-2,-0.302115,16700,OK
2025-08-26,191A,ミモザ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-08-26,1921,巴コーポレーション,スタンダード（内国株式）,建設業,1500,1511,1490,1490,-12,-0.798935,66100,OK
2025-08-26,1925,大和ハウス工業,プライム（内国株式）,建設業,5291,5316,5254,5254,-69,-1.296262,2732700,OK
2025-08-26,1926,ライト工業,プライム（内国株式）,建設業,3230,3240,3205,3215,-10,-0.310078,160000,OK
2025-08-26,1928,積水ハウス,プライム（内国株式）,建設業,3363,3367,3310,3310,-81,-2.388676,3373500,OK
2025-08-26,1929,日特建設,プライム（内国株式）,建設業,1243,1252,1243,1244,1,0.080451,63900,OK
2025-08-26,192A,インテグループ,グロース（内国株式）,サービス業,2229,2229,2198,2204,-11,-0.496614,8200,OK
2025-08-26,1930,北陸電気工事,プライム（内国株式）,建設業,1472,1508,1454,1454,-3,-0.205903,62200,OK
2025-08-26,1934,ユアテック,プライム（内国株式）,建設業,2708,2708,2609,2626,-12,-0.45489,236400,OK
2025-08-26,1938,日本リーテック,プライム（内国株式）,建設業,2019,2020,1989,1989,-30,-1.485884,33600,OK
2025-08-26,1939,四電工,プライム（内国株式）,建設業,1370,1372,1357,1359,-14,-1.019665,196400,OK
2025-08-26,1941,中電工,プライム（内国株式）,建設業,3890,3890,3825,3840,-75,-1.915709,55200,OK
2025-08-26,1942,関電工,プライム（内国株式）,建設業,3896,3920,3828,3875,-20,-0.513479,729500,OK
2025-08-26,1944,きんでん,プライム（内国株式）,建設業,5289,5306,5126,5167,-94,-1.786733,803100,OK
2025-08-26,1945,東京エネシス,プライム（内国株式）,建設業,1728,1732,1690,1717,-12,-0.694043,122800,OK
2025-08-26,1946,トーエネック,プライム（内国株式）,建設業,1431,1435,1409,1417,-8,-0.561404,157100,OK
2025-08-26,1948,弘電社,スタンダード（内国株式）,建設業,2598,2604,2538,2544,-44,-1.700155,17500,OK
2025-08-26,1949,住友電設,プライム（内国株式）,建設業,7050,7080,6840,6900,-170,-2.404526,89400,OK
2025-08-26,194A,ＷＯＬＶＥＳ　ＨＡＮＤ,グロース（内国株式）,サービス業,911,943,903,938,16,1.735358,21800,OK
2025-08-26,1950,日本電設工業,プライム（内国株式）,建設業,2749,2778,2737,2745,0,0,72500,OK
2025-08-26,1951,エクシオグループ,プライム（内国株式）,建設業,2145.5,2154,2125.5,2141,-1,-0.046685,709400,OK
