日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2025-05-07,1301,極洋,プライム（内国株式）,水産・農林業,4125,4335,4125,4275,150,3.636364,116800,OK
2025-05-07,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,673,688,671,682,9,1.337296,16200,OK
2025-05-07,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2025-05-07,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2025-05-07,1332,ニッスイ,プライム（内国株式）,水産・農林業,858,867.3,857,864.1,1.8,0.208744,1349300,OK
2025-05-07,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3224,3247,3208,3217,16,0.499844,159400,OK
2025-05-07,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-05-07,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,2318,2405,2312,2326,42,1.838879,59100,OK
2025-05-07,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-05-07,1375,ユキグニファクトリー,プライム（内国株式）,水産・農林業,1133,1152,1129,1146,13,1.147396,53600,OK
2025-05-07,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1425,1426,1412,1415,-10,-0.701754,5500,OK
2025-05-07,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3295,3325,3285,3315,20,0.60698,100700,OK
2025-05-07,1379,ホクト,プライム（内国株式）,水産・農林業,1811,1838,1810,1831,20,1.104362,43800,OK
2025-05-07,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1338,1371,1337,1351,11,0.820896,6100,OK
2025-05-07,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,994,996,993,993,1,0.100806,1600,OK
2025-05-07,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2950,2960,2941,2953,-1,-0.033852,2500,OK
2025-05-07,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1742,1865,1735,1763,15,0.858124,13300,OK
2025-05-07,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,2974,2974,2931,2932,-19,-0.64385,9100,OK
2025-05-07,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,1545,1565,1522,1550,3,0.193924,43900,OK
2025-05-07,138A,光フードサービス,グロース（内国株式）,小売業,1785,1954,1725,1795,10,0.560224,35800,OK
2025-05-07,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2025-05-07,1401,エムビーエス,グロース（内国株式）,建設業,829,850,829,840,16,1.941748,26200,OK
2025-05-07,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,1570,1588,1528,1533,-7,-0.454545,171900,OK
2025-05-07,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,5263,5264,5202,5230,31,0.596269,184900,OK
2025-05-07,1417,ミライト・ワン,プライム（内国株式）,建設業,2270,2309.5,2249.5,2285,49.5,2.21427,289100,OK
2025-05-07,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,366,372,365,368,1,0.27248,50300,OK
2025-05-07,1419,タマホーム,プライム（内国株式）,建設業,3900,3935,3895,3935,35,0.897436,180300,OK
2025-05-07,141A,トライアルホールディングス,グロース（内国株式）,小売業,2265,2316,2252,2305,62,2.764155,1001800,OK
2025-05-07,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,674,680,674,679,5,0.74184,4400,OK
2025-05-07,1429,日本アクア,プライム（内国株式）,建設業,749,762,749,760,13,1.740295,48800,OK
2025-05-07,142A,ジンジブ,グロース（内国株式）,サービス業,508,508,501,501,4,0.804829,5700,OK
2025-05-07,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,950,954,949,953,7,0.739958,46400,OK
2025-05-07,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,678,680,672,673,-1,-0.148368,19500,OK
2025-05-07,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-05-07,1433,ベステラ,プライム（内国株式）,建設業,1066,1093,1066,1089,24,2.253521,86200,OK
2025-05-07,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,858,858,840,844,-4,-0.471698,23900,OK
2025-05-07,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,170,176,169,174,4,2.352941,617400,OK
2025-05-07,1436,グリーンエナジー＆カンパニー,グロース（内国株式）,建設業,2191,2191,2131,2131,-27,-1.251158,9400,OK
2025-05-07,1438,岐阜造園,スタンダード（内国株式）,建設業,1870,1877,1837,1875,5,0.26738,800,OK
2025-05-07,143A,イシン,グロース（内国株式）,サービス業,915,970,908,912,-1,-0.109529,40400,OK
2025-05-07,1443,技研ホールディングス,スタンダード（内国株式）,建設業,184,186,182,185,0,0,55800,OK
2025-05-07,1444,ニッソウ,グロース（内国株式）,建設業,2550,2550,2543,2543,43,1.72,200,OK
2025-05-07,1445,ひかりホールディングス,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-05-07,1446,キャンディル,スタンダード（内国株式）,建設業,545,545,541,543,-2,-0.366972,2700,OK
2025-05-07,1447,ＳＡＡＦホールディングス,グロース（内国株式）,建設業,279,290,277,279,-2,-0.711744,310500,OK
2025-05-07,144A,エネルギーパワー,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-05-07,1450,ＴＡＮＡＫＥＮ,スタンダード（内国株式）,建設業,1383,1394,1365,1389,15,1.091703,11000,OK
2025-05-07,1452,横浜ライト工業,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-05-07,145A,Ｌ　ｉｓ　Ｂ,グロース（内国株式）,情報･通信業,599,608,599,605,8,1.340034,6500,OK
2025-05-07,146A,コロンビア・ワークス,スタンダード（内国株式）,不動産業,3920,3990,3875,3990,40,1.012658,15000,OK
2025-05-07,147A,ソラコム,グロース（内国株式）,情報･通信業,833,835,813,822,-14,-1.674641,71100,OK
2025-05-07,148A,ハッチ・ワーク,グロース（内国株式）,情報･通信業,1331,1331,1330,1331,1,0.075188,900,OK
2025-05-07,1491,中外鉱業,スタンダード（内国株式）,非鉄金属,70,73,69,70,1,1.449275,4159800,OK
2025-05-07,149A,シンカ,グロース（内国株式）,情報･通信業,1059,1080,1048,1061,8,0.759734,9100,OK
2025-05-07,150A,ＪＳＨ,グロース（内国株式）,サービス業,502,504,497,498,-7,-1.386139,8100,OK
2025-05-07,1514,住石ホールディングス,スタンダード（内国株式）,鉱業,698,712,694,705,-1,-0.141643,248500,OK
2025-05-07,1515,日鉄鉱業,プライム（内国株式）,鉱業,6450,6500,6190,6310,60,0.96,84600,OK
2025-05-07,1518,三井松島ホールディングス,プライム（内国株式）,その他製品,4055,4085,4005,4070,-5,-0.122699,23700,OK
2025-05-07,151A,ダイブ,グロース（内国株式）,サービス業,858,873,858,864,13,1.527615,11900,OK
2025-05-07,152A,オプティ,TOKYO PRO MARKET（内国株式）,卸売業,,,,,,,,NO_QUOTE
2025-05-07,153A,カウリス,グロース（内国株式）,情報･通信業,1209,1449,1200,1449,300,26.109661,3902600,OK
2025-05-07,154A,ＧＡＩＡ,TOKYO PRO MARKET（内国株式）,その他金融業,,,,,,,,NO_QUOTE
2025-05-07,155A,情報戦略テクノロジー,グロース（内国株式）,情報･通信業,429,439,429,437,8,1.864802,9900,OK
2025-05-07,156A,マテリアルグループ,グロース（内国株式）,サービス業,682,690,660,689,7,1.026393,224400,OK
