日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2025-04-11,1301,極洋,プライム（内国株式）,水産・農林業,3970,4020,3910,4020,-20,-0.49505,51000,OK
2025-04-11,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,686,705,656,704,11,1.587302,15200,OK
2025-04-11,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2025-04-11,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2025-04-11,1332,ニッスイ,プライム（内国株式）,水産・農林業,818.1,841.2,818.1,841.2,-10.7,-1.256016,1338400,OK
2025-04-11,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3074,3080,3030,3064,-75,-2.389296,186700,OK
2025-04-11,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2025-04-11,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,1805,1969,1782,1969,124,6.720867,52400,OK
2025-04-11,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-04-11,1375,雪国まいたけ,プライム（内国株式）,水産・農林業,1103,1120,1077,1120,5,0.44843,89500,OK
2025-04-11,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1387,1397,1367,1397,14,1.012292,8400,OK
2025-04-11,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3235,3355,3220,3325,-40,-1.188707,171100,OK
2025-04-11,1379,ホクト,プライム（内国株式）,水産・農林業,1839,1853,1820,1852,-8,-0.430108,53900,OK
2025-04-11,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1078,1100,1067,1100,52,4.961832,3400,OK
2025-04-11,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,965,965,951,959,-9,-0.929752,2100,OK
2025-04-11,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2770,2819,2770,2775,-28,-0.99893,1100,OK
2025-04-11,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1667,1747,1667,1742,65,3.875969,1100,OK
2025-04-11,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3235,3250,3225,3240,5,0.15456,3200,OK
2025-04-11,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,1420,1502,1404,1502,128,9.315866,133800,OK
2025-04-11,138A,光フードサービス,グロース（内国株式）,小売業,1717,1780,1714,1780,-30,-1.657459,2000,OK
2025-04-11,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2025-04-11,1401,エムビーエス,グロース（内国株式）,建設業,640,679,628,679,38,5.928237,25900,OK
2025-04-11,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,1465,1517,1450,1517,27,1.812081,176700,OK
2025-04-11,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,4730,4833,4688,4816,-18,-0.372362,144200,OK
2025-04-11,1417,ミライト・ワン,プライム（内国株式）,建設業,2075,2099.5,2024,2090.5,-8,-0.381225,170700,OK
2025-04-11,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,450,480,450,480,30,6.666667,275100,OK
2025-04-11,1419,タマホーム,プライム（内国株式）,建設業,3570,3725,3540,3725,105,2.900552,722300,OK
2025-04-11,141A,トライアルホールディングス,グロース（内国株式）,小売業,2255,2432,2248,2420,180,8.035714,4086000,OK
2025-04-11,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,662,664,658,663,0,0,8700,OK
2025-04-11,1429,日本アクア,プライム（内国株式）,建設業,717,745,711,739,1,0.135501,123300,OK
2025-04-11,142A,ジンジブ,グロース（内国株式）,サービス業,470,497,464,497,34,7.343413,3700,OK
2025-04-11,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,936,959,926,959,9,0.947368,30900,OK
2025-04-11,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,635,651,626,651,9,1.401869,26600,OK
2025-04-11,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-04-11,1433,ベステラ,プライム（内国株式）,建設業,960,1017,960,1017,42,4.307692,105000,OK
2025-04-11,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,796,860,795,860,19,2.259215,35500,OK
2025-04-11,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,153,159,149,159,4,2.580645,322000,OK
2025-04-11,1436,グリーンエナジー＆カンパニー,グロース（内国株式）,建設業,2392,2439,2353,2428,28,1.166667,16100,OK
2025-04-11,1438,岐阜造園,スタンダード（内国株式）,建設業,1800,1800,1800,1800,-30,-1.639344,200,OK
2025-04-11,143A,イシン,グロース（内国株式）,サービス業,799,842,799,828,23,2.857143,4600,OK
2025-04-11,1443,技研ホールディングス,スタンダード（内国株式）,建設業,167,173,165,172,2,1.176471,61200,OK
2025-04-11,1444,ニッソウ,グロース（内国株式）,建設業,2500,2550,2480,2550,50,2,1100,OK
2025-04-11,1445,ひかりホールディングス,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-04-11,1446,キャンディル,スタンダード（内国株式）,建設業,539,543,536,539,0,0,6600,OK
2025-04-11,1447,ＳＡＡＦホールディングス,グロース（内国株式）,建設業,283,294,270,284,-7,-2.405498,529700,OK
2025-04-11,144A,エネルギーパワー,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-04-11,1450,田中建設工業,スタンダード（内国株式）,建設業,1260,1278,1240,1270,-6,-0.470219,8700,OK
2025-04-11,1452,横浜ライト工業,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2025-04-11,145A,Ｌ　ｉｓ　Ｂ,グロース（内国株式）,情報･通信業,553,581,541,575,15,2.678571,13100,OK
2025-04-11,146A,コロンビア・ワークス,スタンダード（内国株式）,不動産業,3645,3775,3645,3765,-20,-0.528402,7500,OK
2025-04-11,147A,ソラコム,グロース（内国株式）,情報･通信業,712,770,703,766,9,1.188904,260900,OK
