日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2024-10-08,1301,極洋,プライム（内国株式）,水産・農林業,4380,4400,4330,4330,-65,-1.478953,22200,OK
2024-10-08,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,1052,1064,1019,1039,-13,-1.235741,32600,OK
2024-10-08,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2024-10-08,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2024-10-08,1332,ニッスイ,プライム（内国株式）,水産・農林業,925,936.6,921,930.6,-1.6,-0.171637,1387100,OK
2024-10-08,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3250,3254,3182,3189,-65,-1.997541,180600,OK
2024-10-08,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-10-08,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,2520,2543,2445,2450,-73,-2.893381,26000,OK
2024-10-08,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-10-08,1375,雪国まいたけ,プライム（内国株式）,水産・農林業,1032,1032,1021,1023,-5,-0.486381,28900,OK
2024-10-08,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1408,1409,1399,1409,1,0.071023,3200,OK
2024-10-08,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3595,3625,3555,3595,-70,-1.909959,104400,OK
2024-10-08,1379,ホクト,プライム（内国株式）,水産・農林業,1850,1865,1842,1858,5,0.269833,41500,OK
2024-10-08,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1213,1226,1201,1220,0,0,7300,OK
2024-10-08,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1000,1001,998,1001,2,0.2002,400,OK
2024-10-08,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2807,2808,2806,2806,-3,-0.1068,300,OK
2024-10-08,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1838,1850,1810,1850,30,1.648352,1700,OK
2024-10-08,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3120,3120,3100,3110,-10,-0.320513,700,OK
2024-10-08,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,1003,1008,1001,1002,0,0,8900,OK
2024-10-08,138A,光フードサービス,グロース（内国株式）,小売業,3710,3710,3475,3475,-290,-7.702523,12400,OK
2024-10-08,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-10-08,1401,エムビーエス,グロース（内国株式）,建設業,820,820,803,804,-16,-1.95122,7100,OK
2024-10-08,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,2847,2917,2803,2865,18,0.632244,254100,OK
2024-10-08,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,5668,5698,5643,5682,-14,-0.245787,111200,OK
2024-10-08,1417,ミライト・ワン,プライム（内国株式）,建設業,2139,2166,2118.5,2128.5,-27,-1.25261,186000,OK
2024-10-08,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,312,315,298,302,-11,-3.514377,259000,OK
2024-10-08,1419,タマホーム,プライム（内国株式）,建設業,3960,3960,3885,3905,-60,-1.513241,223200,OK
2024-10-08,141A,トライアルホールディングス,グロース（内国株式）,小売業,3110,3125,3060,3085,-40,-1.28,418400,OK
2024-10-08,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,722,722,715,717,-1,-0.139276,8800,OK
2024-10-08,1429,日本アクア,プライム（内国株式）,建設業,867,867,850,857,-20,-2.280502,185000,OK
2024-10-08,142A,ジンジブ,グロース（内国株式）,サービス業,1113,1155,1104,1134,23,2.070207,22100,OK
2024-10-08,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,810,810,800,800,-8,-0.990099,15100,OK
2024-10-08,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,646,653,644,651,2,0.308166,39500,OK
2024-10-08,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-10-08,1433,ベステラ,プライム（内国株式）,建設業,952,955,943,948,-2,-0.210526,19800,OK
2024-10-08,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,714,719,708,714,-5,-0.69541,12100,OK
