日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2024-12-27,1301,極洋,プライム（内国株式）,水産・農林業,4070,4115,4070,4115,50,1.230012,29500,OK
2024-12-27,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,713,745,713,732,15,2.09205,54900,OK
2024-12-27,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2024-12-27,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2024-12-27,1332,ニッスイ,プライム（内国株式）,水産・農林業,898.3,902.4,892.6,900,7.6,0.851636,1224000,OK
2024-12-27,1333,マルハニチロ,プライム（内国株式）,水産・農林業,2960,3004,2954,2999.5,47.5,1.609079,173300,OK
2024-12-27,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-12-27,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,1900,1959,1889,1899,8,0.423057,73300,OK
2024-12-27,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-12-27,1375,雪国まいたけ,プライム（内国株式）,水産・農林業,1056,1065,1052,1060,6,0.56926,86200,OK
2024-12-27,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1435,1440,1412,1440,7,0.488486,4900,OK
2024-12-27,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3445,3470,3445,3470,45,1.313869,63100,OK
2024-12-27,1379,ホクト,プライム（内国株式）,水産・農林業,1795,1815,1790,1810,24,1.343785,73300,OK
2024-12-27,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,945,950,945,950,9,0.956429,11500,OK
2024-12-27,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1000,1000,989,995,-5,-0.5,1100,OK
2024-12-27,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2608,2658,2608,2621,20,0.768935,3000,OK
2024-12-27,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1791,1812,1790,1796,6,0.335196,1000,OK
2024-12-27,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3120,3145,3120,3145,25,0.801282,1400,OK
2024-12-27,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,1239,1239,1192,1211,-26,-2.101859,31400,OK
2024-12-27,138A,光フードサービス,グロース（内国株式）,小売業,2360,2410,2360,2362,10,0.42517,5500,OK
2024-12-27,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-12-27,1401,エムビーエス,グロース（内国株式）,建設業,713,734,713,734,21,2.945302,3300,OK
2024-12-27,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,1808,1854,1797,1821,42,2.360877,399700,OK
2024-12-27,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,5160,5218,5157,5205,-27,-0.516055,154200,OK
2024-12-27,1417,ミライト・ワン,プライム（内国株式）,建設業,2318.5,2330,2302.5,2330,11,0.474342,179900,OK
2024-12-27,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,315,315,310,314,5,1.618123,71100,OK
2024-12-27,1419,タマホーム,プライム（内国株式）,建設業,3540,3555,3505,3540,15,0.425532,196800,OK
2024-12-27,141A,トライアルホールディングス,グロース（内国株式）,小売業,2700,2727,2682,2698,10,0.372024,434600,OK
2024-12-27,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,728,730,725,728,5,0.691563,11700,OK
2024-12-27,1429,日本アクア,プライム（内国株式）,建設業,768,774,760,772,-25,-3.136763,248100,OK
2024-12-27,142A,ジンジブ,グロース（内国株式）,サービス業,587,587,572,586,19,3.35097,7300,OK
