日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2024-11-29,1301,極洋,プライム（内国株式）,水産・農林業,3930,3950,3910,3910,-15,-0.382166,13700,OK
2024-11-29,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,877,881,849,871,1,0.114943,14800,OK
2024-11-29,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2024-11-29,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2024-11-29,1332,ニッスイ,プライム（内国株式）,水産・農林業,935,937.1,925.2,935.6,-2.9,-0.309004,1076200,OK
2024-11-29,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3028,3028,2987.5,3006,-29,-0.955519,147300,OK
2024-11-29,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-11-29,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,1876,1906,1815,1815,-82,-4.322615,104500,OK
2024-11-29,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-29,1375,雪国まいたけ,プライム（内国株式）,水産・農林業,1044,1046,1042,1042,-2,-0.191571,23800,OK
2024-11-29,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1387,1387,1366,1366,-11,-0.798838,3800,OK
2024-11-29,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3400,3435,3390,3420,20,0.588235,53800,OK
2024-11-29,1379,ホクト,プライム（内国株式）,水産・農林業,1730,1740,1727,1734,4,0.231214,50400,OK
2024-11-29,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1066,1092,1058,1092,-4,-0.364964,2400,OK
2024-11-29,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,988,1005,986,1005,15,1.515152,2000,OK
2024-11-29,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2617,2618,2592,2613,21,0.810185,1400,OK
2024-11-29,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1915,1915,1837,1864,-69,-3.569581,5300,OK
2024-11-29,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3075,3075,3075,3075,0,0,200,OK
2024-11-29,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,1092,1098,1088,1090,-15,-1.357466,13500,OK
2024-11-29,138A,光フードサービス,グロース（内国株式）,小売業,2304,2304,2222,2268,13,0.576497,2400,OK
2024-11-29,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-11-29,1401,エムビーエス,グロース（内国株式）,建設業,765,765,748,748,-22,-2.857143,800,OK
2024-11-29,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,1852,1894,1831,1883,34,1.838832,338100,OK
2024-11-29,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,5215,5228,5191,5191,-23,-0.44112,66500,OK
2024-11-29,1417,ミライト・ワン,プライム（内国株式）,建設業,2168,2187,2160.5,2160.5,-5.5,-0.253924,223700,OK
2024-11-29,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,292,292,289,291,0,0,26100,OK
2024-11-29,1419,タマホーム,プライム（内国株式）,建設業,3660,3700,3655,3660,-15,-0.408163,108100,OK
2024-11-29,141A,トライアルホールディングス,グロース（内国株式）,小売業,3145,3180,3100,3150,10,0.318471,407200,OK
2024-11-29,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,708,710,704,705,-3,-0.423729,8500,OK
2024-11-29,1429,日本アクア,プライム（内国株式）,建設業,788,791,780,784,-6,-0.759494,140400,OK
2024-11-29,142A,ジンジブ,グロース（内国株式）,サービス業,656,656,644,648,-8,-1.219512,6800,OK
2024-11-29,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,802,815,800,805,10,1.257862,49900,OK
2024-11-29,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,731,739,731,737,3,0.408719,20000,OK
2024-11-29,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-29,1433,ベステラ,プライム（内国株式）,建設業,981,997,980,997,16,1.630989,67800,OK
2024-11-29,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,1007,1019,1007,1015,-1,-0.098425,13900,OK
2024-11-29,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,147,148,146,148,1,0.680272,214000,OK
2024-11-29,1436,グリーンエナジー＆カンパニー,グロース（内国株式）,建設業,2073,2131,2073,2123,46,2.214733,24800,OK
2024-11-29,1438,岐阜造園,スタンダード（内国株式）,建設業,1800,1800,1800,1800,0,0,100,OK
2024-11-29,1439,安江工務店,スタンダード（内国株式）,建設業,2144,2144,2143,2143,0,0,33900,OK
2024-11-29,143A,イシン,グロース（内国株式）,サービス業,980,1013,913,934,-41,-4.205128,214200,OK
2024-11-29,1443,技研ホールディングス,スタンダード（内国株式）,建設業,185,186,184,184,0,0,31500,OK
2024-11-29,1444,ニッソウ,グロース（内国株式）,建設業,2863,2871,2863,2870,10,0.34965,500,OK
2024-11-29,1445,ひかりホールディングス,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-29,1446,キャンディル,スタンダード（内国株式）,建設業,550,553,548,553,8,1.46789,4700,OK
2024-11-29,1447,ＳＡＡＦホールディングス,グロース（内国株式）,建設業,302,302,296,296,-1,-0.3367,67800,OK
2024-11-29,144A,エネルギーパワー,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-29,1450,田中建設工業,スタンダード（内国株式）,建設業,2255,2255,2238,2254,17,0.759946,800,OK
2024-11-29,1452,横浜ライト工業,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-29,145A,Ｌ　ｉｓ　Ｂ,グロース（内国株式）,情報･通信業,627,627,610,614,-20,-3.154574,23200,OK
2024-11-29,146A,コロンビア・ワークス,スタンダード（内国株式）,不動産業,3735,3760,3645,3645,-55,-1.486486,10100,OK
2024-11-29,147A,ソラコム,グロース（内国株式）,情報･通信業,1067,1084,1054,1074,20,1.897533,69900,OK
2024-11-29,148A,ハッチ・ワーク,グロース（内国株式）,情報･通信業,2340,2370,2326,2330,-10,-0.42735,4800,OK
2024-11-29,1491,中外鉱業,スタンダード（内国株式）,非鉄金属,31,32,31,31,-1,-3.125,384600,OK
2024-11-29,149A,シンカ,グロース（内国株式）,情報･通信業,712,739,711,735,16,2.225313,15200,OK
2024-11-29,150A,ＪＳＨ,グロース（内国株式）,サービス業,447,469,445,469,20,4.454343,11200,OK
2024-11-29,1514,住石ホールディングス,スタンダード（内国株式）,鉱業,830,846,821,845,14,1.684717,392600,OK
2024-11-29,1515,日鉄鉱業,プライム（内国株式）,鉱業,4195,4230,4190,4200,-5,-0.118906,13800,OK
2024-11-29,1518,三井松島ホールディングス,プライム（内国株式）,その他製品,3485,3490,3405,3415,-40,-1.157742,56800,OK
2024-11-29,151A,ダイブ,グロース（内国株式）,サービス業,2806,2854,2781,2800,-41,-1.443154,5800,OK
2024-11-29,152A,オプティ,TOKYO PRO MARKET（内国株式）,卸売業,,,,,,,,NO_QUOTE
2024-11-29,153A,カウリス,グロース（内国株式）,情報･通信業,1781,1798,1717,1717,-32,-1.829617,72700,OK
2024-11-29,154A,ＧＡＩＡ,TOKYO PRO MARKET（内国株式）,その他金融業,,,,,,,,NO_QUOTE
2024-11-29,155A,情報戦略テクノロジー,グロース（内国株式）,情報･通信業,561,574,555,559,2,0.359066,54200,OK
2024-11-29,156A,マテリアルグループ,グロース（内国株式）,サービス業,594,624,594,604,8,1.342282,52500,OK
2024-11-29,157A,グリーンモンスター,グロース（内国株式）,サービス業,577,591,577,577,-8,-1.367521,13500,OK
2024-11-29,158A,エクセリ,TOKYO PRO MARKET（内国株式）,小売業,,,,,,,,NO_QUOTE
2024-11-29,1605,ＩＮＰＥＸ,プライム（内国株式）,鉱業,1971.5,1987.5,1964.5,1974,2.5,0.126807,4618900,OK
2024-11-29,160A,アズパートナーズ,スタンダード（内国株式）,サービス業,1775,1793,1770,1770,-5,-0.28169,6800,OK
2024-11-29,161A,三葉,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-11-29,164A,アップルパーク,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-11-29,165A,ＳＢＩレオスひふみ,グロース（内国株式）,証券･商品先物取引業,175,178,175,178,1,0.564972,136800,OK
2024-11-29,1662,石油資源開発,プライム（内国株式）,鉱業,1085,1090,1077,1082,1,0.092507,607600,OK
2024-11-29,1663,Ｋ＆Ｏエナジーグループ,プライム（内国株式）,鉱業,3295,3435,3255,3260,-35,-1.062215,365400,OK
2024-11-29,166A,タスキホールディングス,グロース（内国株式）,不動産業,779,790,776,781,-1,-0.127877,232800,OK
2024-11-29,167A,リョーサン菱洋ホールディングス,プライム（内国株式）,卸売業,2270,2280,2246,2259,-15,-0.659631,212200,OK
2024-11-29,168A,イタミアート,グロース（内国株式）,その他製品,917,920,915,917,-15,-1.609442,3400,OK
2024-11-29,1711,ＳＤＳホールディングス,スタンダード（内国株式）,建設業,253,263,253,260,5,1.960784,33200,OK
2024-11-29,1712,ダイセキ環境ソリューション,スタンダード（内国株式）,建設業,1211,1233,1211,1228,7,0.573301,12800,OK
2024-11-29,1716,第一カッター興業,スタンダード（内国株式）,建設業,1461,1471,1451,1452,-7,-0.479781,4100,OK
2024-11-29,1717,明豊ファシリティワークス,スタンダード（内国株式）,サービス業,854,860,853,854,2,0.234742,12700,OK
2024-11-29,1718,美樹工業,スタンダード（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-29,1719,安藤・間,プライム（内国株式）,建設業,1174,1174,1164,1168,-11,-0.932994,403200,OK
2024-11-29,171A,ゼロジャパン,TOKYO PRO MARKET（内国株式）,卸売業,,,,,,,,NO_QUOTE
2024-11-29,1720,東急建設,プライム（内国株式）,建設業,694,695,690,690,-4,-0.576369,93200,OK
2024-11-29,1721,コムシスホールディングス,プライム（内国株式）,建設業,3251,3286,3251,3263,-16,-0.487954,540400,OK
2024-11-29,1723,日本電技,スタンダード（内国株式）,建設業,6710,6760,6630,6660,-60,-0.892857,11300,OK
2024-11-29,1724,シンクレイヤ,スタンダード（内国株式）,建設業,638,648,638,647,10,1.569859,5700,OK
2024-11-29,1726,ビーアールホールディングス,プライム（内国株式）,建設業,338,339,337,337,-2,-0.589971,39500,OK
2024-11-29,172A,ネオホーム,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-11-29,1730,麻生フオームクリート,スタンダード（内国株式）,建設業,536,548,536,548,8,1.481481,4300,OK
2024-11-29,1736,オーテック,スタンダード（内国株式）,建設業,3420,3420,3360,3360,10,0.298507,200,OK
2024-11-29,173A,ハンモック,グロース（内国株式）,情報･通信業,1422,1465,1412,1412,-10,-0.703235,15500,OK
2024-11-29,1743,コーアツ工業,スタンダード（内国株式）,建設業,1185,1185,1182,1182,-17,-1.417848,200,OK
2024-11-29,174A,エージェンテック,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2024-11-29,1757,創建エース,スタンダード（内国株式）,建設業,22,23,22,23,0,0,495800,OK
2024-11-29,1758,太洋基礎工業,スタンダード（内国株式）,建設業,1685,1685,1670,1674,-11,-0.652819,500,OK
2024-11-29,175A,Ｗｉｌｌ　Ｓｍａｒｔ,グロース（内国株式）,情報･通信業,818,818,809,816,-3,-0.3663,2700,OK
2024-11-29,1762,高松コンストラクショングループ,プライム（内国株式）,建設業,2649,2650,2610,2610,-32,-1.211204,12600,OK
2024-11-29,1764,工藤建設,スタンダード（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-29,1766,東建コーポレーション,プライム（内国株式）,建設業,10990,11010,10870,10900,-40,-0.365631,8200,OK
2024-11-29,1768,ソネック,スタンダード（内国株式）,建設業,840,843,830,835,-6,-0.713436,10000,OK
2024-11-29,176A,レジル,グロース（内国株式）,電気･ガス業,2152,2188,2014,2156,4,0.185874,183900,OK
2024-11-29,1770,藤田エンジニアリング,スタンダード（内国株式）,建設業,1440,1448,1420,1444,10,0.69735,2700,OK
2024-11-29,1775,富士古河Ｅ＆Ｃ,スタンダード（内国株式）,建設業,7820,7870,7680,7790,60,0.776197,3500,OK
2024-11-29,1776,三井住建道路,スタンダード（内国株式）,建設業,1052,1069,1050,1069,18,1.712655,9200,OK
2024-11-29,177A,コージンバイオ,グロース（内国株式）,化学,1749,1750,1713,1713,-36,-2.058319,3600,OK
2024-11-29,1780,ヤマウラ,プライム（内国株式）,建設業,1168,1168,1158,1158,-10,-0.856164,9800,OK
2024-11-29,1783,ｆａｎｔａｓｉｓｔａ,スタンダード（内国株式）,不動産業,38,39,38,39,0,0,96800,OK
2024-11-29,1786,オリエンタル白石,プライム（内国株式）,建設業,381,384,379,381,-3,-0.78125,140900,OK
2024-11-29,1787,ナカボーテック,スタンダード（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-29,1788,三東工業社,スタンダード（内国株式）,建設業,3650,3650,3650,3650,-70,-1.88172,200,OK
2024-11-29,1793,大本組,スタンダード（内国株式）,建設業,2100,2120,2100,2120,15,0.712589,1300,OK
2024-11-29,1795,マサル,スタンダード（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-29,1798,守谷商会,スタンダード（内国株式）,建設業,3180,3180,3155,3155,5,0.15873,300,OK
2024-11-29,1799,第一建設工業,スタンダード（内国株式）,建設業,2234,2265,2234,2265,13,0.577265,4400,OK
2024-11-29,1801,大成建設,プライム（内国株式）,建設業,6556,6591,6437,6511,-30,-0.458645,1069000,OK
2024-11-29,1802,大林組,プライム（内国株式）,建設業,2107.5,2145.5,2107,2135,28,1.328904,2306400,OK
2024-11-29,1803,清水建設,プライム（内国株式）,建設業,1189.5,1199,1179.5,1188,-8.5,-0.710405,2084500,OK
2024-11-29,1807,佐藤渡辺,スタンダード（内国株式）,建設業,1605,1605,1592,1592,-13,-0.809969,3600,OK
2024-11-29,1808,長谷工コーポレーション,プライム（内国株式）,建設業,2019.5,2022.5,2005.5,2011.5,-9,-0.445434,1057200,OK
2024-11-29,1810,松井建設,スタンダード（内国株式）,建設業,832,838,816,825,-4,-0.482509,13300,OK
2024-11-29,1811,錢高組,スタンダード（内国株式）,建設業,4050,4050,3915,3950,-80,-1.985112,8100,OK
2024-11-29,1812,鹿島建設,プライム（内国株式）,建設業,2711,2761.5,2706.5,2733,20.5,0.75576,1449000,OK
2024-11-29,1813,不動テトラ,プライム（内国株式）,建設業,2031,2039,2022,2028,-11,-0.53948,23600,OK
2024-11-29,1814,大末建設,プライム（内国株式）,建設業,1581,1597,1579,1581,0,0,41600,OK
2024-11-29,1815,鉄建建設,プライム（内国株式）,建設業,2255,2266,2245,2245,-11,-0.487589,26700,OK
2024-11-29,1820,西松建設,プライム（内国株式）,建設業,5062,5100,5056,5060,-2,-0.03951,86400,OK
2024-11-29,1821,三井住友建設,プライム（内国株式）,建設業,398,410,390,394,0,0,2418100,OK
2024-11-29,1822,大豊建設,スタンダード（内国株式）,建設業,3390,3430,3380,3380,-10,-0.294985,13900,OK
2024-11-29,1826,佐田建設,スタンダード（内国株式）,建設業,935,953,932,953,18,1.925134,17100,OK
2024-11-29,1827,ナカノフドー建設,スタンダード（内国株式）,建設業,627,656,626,654,25,3.974563,106400,OK
2024-11-29,1828,田辺工業,スタンダード（内国株式）,建設業,1720,1737,1717,1737,0,0,4700,OK
2024-11-29,1833,奥村組,プライム（内国株式）,建設業,3875,3890,3845,3855,-20,-0.516129,78000,OK
2024-11-29,1835,東鉄工業,プライム（内国株式）,建設業,3190,3230,3185,3210,10,0.3125,46100,OK
2024-11-29,1840,土屋ホールディングス,スタンダード（内国株式）,建設業,202,203,200,201,-3,-1.470588,22100,OK
2024-11-29,1841,サンユー建設,スタンダード（内国株式）,建設業,972,976,972,976,5,0.514933,1100,OK
2024-11-29,1844,大盛工業,スタンダード（内国株式）,建設業,219,221,215,217,-2,-0.913242,117100,OK
2024-11-29,1847,イチケン,スタンダード（内国株式）,建設業,2523,2558,2523,2544,20,0.792393,10900,OK
2024-11-29,1848,富士ピー・エス,スタンダード（内国株式）,建設業,403,404,401,404,3,0.74813,6100,OK
2024-11-29,184A,学びエイド,グロース（内国株式）,情報･通信業,601,607,574,577,-28,-4.628099,25900,OK
2024-11-29,1850,南海辰村建設,スタンダード（内国株式）,建設業,298,300,295,295,-4,-1.337793,40800,OK
2024-11-29,1852,淺沼組,プライム（内国株式）,建設業,651,655,642,647,-3,-0.461538,185800,OK
2024-11-29,1853,森組,スタンダード（内国株式）,建設業,306,311,306,307,0,0,36600,OK
2024-11-29,185A,リサイクルテック・ジャパン,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-11-29,1860,戸田建設,プライム（内国株式）,建設業,960,960,942.5,943.3,-19.1,-1.984622,598600,OK
2024-11-29,1861,熊谷組,プライム（内国株式）,建設業,3575,3600,3570,3600,25,0.699301,62700,OK
2024-11-29,1866,北野建設,スタンダード（内国株式）,建設業,4105,4240,4105,4240,140,3.414634,5100,OK
2024-11-29,1867,植木組,スタンダード（内国株式）,建設業,1535,1544,1535,1535,-3,-0.195059,4000,OK
2024-11-29,186A,アストロスケールホールディングス,グロース（内国株式）,サービス業,841,878,837,872,20,2.347418,895200,OK
2024-11-29,1870,矢作建設工業,プライム（内国株式）,建設業,1461,1471,1461,1463,-3,-0.204638,12000,OK
2024-11-29,1871,ピーエス・コンストラクション,プライム（内国株式）,建設業,1018,1026,1017,1024,6,0.589391,40700,OK
2024-11-29,1873,日本ハウスホールディングス,プライム（内国株式）,建設業,330,330,327,327,-3,-0.909091,42500,OK
2024-11-29,1878,大東建託,プライム（内国株式）,不動産業,16795,16860,16705,16725,-85,-0.505651,152700,OK
2024-11-29,1879,新日本建設,プライム（内国株式）,建設業,1506,1530,1506,1508,-6,-0.396301,38300,OK
2024-11-29,187A,サムティホールディングス,プライム（内国株式）,不動産業,3285,3285,3280,3280,0,0,377100,OK
2024-11-29,1882,東亜道路工業,プライム（内国株式）,建設業,1270,1275,1263,1265,-5,-0.393701,32700,OK
2024-11-29,1884,日本道路,プライム（内国株式）,建設業,1693,1710,1692,1692,-4,-0.235849,28100,OK
2024-11-29,1885,東亜建設工業,プライム（内国株式）,建設業,1182,1195,1174,1189,-1,-0.084034,283200,OK
2024-11-29,1887,日本国土開発,プライム（内国株式）,建設業,500,508,499,503,1,0.199203,353900,OK
2024-11-29,1888,若築建設,プライム（内国株式）,建設業,3680,3710,3615,3615,-65,-1.766304,7200,OK
2024-11-29,1890,東洋建設,プライム（内国株式）,建設業,1287,1290,1282,1283,-6,-0.465477,127100,OK
2024-11-29,1893,五洋建設,プライム（内国株式）,建設業,617.3,620.6,613.2,613.2,-4.1,-0.664183,679100,OK
2024-11-29,1897,金下建設,スタンダード（内国株式）,建設業,2749,2749,2712,2713,-39,-1.417151,1000,OK
2024-11-29,1898,世紀東急工業,プライム（内国株式）,建設業,1517,1518,1507,1513,-6,-0.394997,82000,OK
2024-11-29,1899,福田組,プライム（内国株式）,建設業,5320,5350,5270,5270,-60,-1.125704,6900,OK
