日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2024-10-15,1301,極洋,プライム（内国株式）,水産・農林業,4305,4330,4290,4320,15,0.348432,19700,OK
2024-10-15,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,1081,1081,1038,1064,-3,-0.281162,87300,OK
2024-10-15,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2024-10-15,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2024-10-15,1332,ニッスイ,プライム（内国株式）,水産・農林業,956.9,958,938.7,940.7,-1.2,-0.127402,1346400,OK
2024-10-15,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3195,3197,3154,3168,-12,-0.377358,233000,OK
2024-10-15,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-10-15,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,2621,2660,2466,2500,-71,-2.761571,115500,OK
2024-10-15,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-10-15,1375,雪国まいたけ,プライム（内国株式）,水産・農林業,1035,1039,1030,1035,7,0.680934,57000,OK
2024-10-15,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1394,1398,1382,1387,-1,-0.072046,9800,OK
2024-10-15,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3655,3680,3645,3660,25,0.687758,99300,OK
2024-10-15,1379,ホクト,プライム（内国株式）,水産・農林業,1852,1854,1842,1842,-2,-0.10846,43600,OK
2024-10-15,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1168,1189,1123,1185,25,2.155172,21800,OK
2024-10-15,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1000,1004,1000,1002,3,0.3003,1000,OK
2024-10-15,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2780,2780,2700,2749,-31,-1.115108,10600,OK
2024-10-15,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1798,1800,1780,1780,-18,-1.001112,500,OK
2024-10-15,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3080,3100,3080,3080,0,0,900,OK
2024-10-15,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,1015,1023,1013,1016,2,0.197239,16600,OK
2024-10-15,138A,光フードサービス,グロース（内国株式）,小売業,2775,2977,2760,2910,-485,-14.285714,47200,OK
2024-10-15,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-10-15,1401,エムビーエス,グロース（内国株式）,建設業,800,800,774,774,-27,-3.370787,18400,OK
2024-10-15,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,2999,3050,2766,2790,-189,-6.344411,1148600,OK
2024-10-15,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,5666,5666,5625,5657,40,0.712124,82400,OK
2024-10-15,1417,ミライト・ワン,プライム（内国株式）,建設業,2134.5,2138.5,2118,2135,11,0.517891,160800,OK
2024-10-15,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,300,301,286,290,-8,-2.684564,378100,OK
2024-10-15,1419,タマホーム,プライム（内国株式）,建設業,3730,3870,3700,3855,15,0.390625,514000,OK
2024-10-15,141A,トライアルホールディングス,グロース（内国株式）,小売業,2952,2995,2922,2967,65,2.239835,781300,OK
2024-10-15,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,715,715,713,713,0,0,4500,OK
2024-10-15,1429,日本アクア,プライム（内国株式）,建設業,847,852,840,846,0,0,92700,OK
2024-10-15,142A,ジンジブ,グロース（内国株式）,サービス業,1124,1132,1080,1096,-16,-1.438849,17900,OK
2024-10-15,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,800,821,789,801,3,0.37594,126300,OK
2024-10-15,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,654,664,650,663,13,2,55100,OK
2024-10-15,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-10-15,1433,ベステラ,プライム（内国株式）,建設業,934,939,927,931,9,0.976139,16400,OK
2024-10-15,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,703,719,697,717,22,3.165468,47000,OK
2024-10-15,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,138,140,136,138,1,0.729927,265600,OK
2024-10-15,1436,グリーンエナジー＆カンパニー,グロース（内国株式）,建設業,2815,2815,2665,2700,-118,-4.187367,93000,OK
2024-10-15,1438,岐阜造園,スタンダード（内国株式）,建設業,2007,2007,1973,1973,6,0.305033,1300,OK
2024-10-15,1439,安江工務店,スタンダード（内国株式）,建設業,1525,1539,1525,1535,25,1.655629,3100,OK
2024-10-15,143A,イシン,グロース（内国株式）,サービス業,1122,1152,1086,1100,-52,-4.513889,47300,OK
2024-10-15,1443,技研ホールディングス,スタンダード（内国株式）,建設業,206,206,200,200,1,0.502513,136400,OK
2024-10-15,1444,ニッソウ,グロース（内国株式）,建設業,2849,2849,2806,2821,-35,-1.22549,3300,OK
2024-10-15,1445,ひかりホールディングス,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-10-15,1446,キャンディル,スタンダード（内国株式）,建設業,537,544,535,537,1,0.186567,11100,OK
2024-10-15,1447,ＳＡＡＦホールディングス,グロース（内国株式）,建設業,325,329,323,326,3,0.928793,232200,OK
2024-10-15,144A,エネルギーパワー,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-10-15,1450,田中建設工業,スタンダード（内国株式）,建設業,2140,2140,2123,2124,-21,-0.979021,1500,OK
2024-10-15,1451,ＫＨＣ,スタンダード（内国株式）,建設業,1120,1120,1120,1120,0,0,1400,OK
2024-10-15,1452,横浜ライト工業,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-10-15,145A,Ｌ　ｉｓ　Ｂ,グロース（内国株式）,情報･通信業,762,765,743,759,4,0.529801,20100,OK
2024-10-15,146A,コロンビア・ワークス,スタンダード（内国株式）,不動産業,3450,3540,3420,3475,50,1.459854,13700,OK
2024-10-15,147A,ソラコム,グロース（内国株式）,情報･通信業,1397,1405,1350,1367,-21,-1.512968,127100,OK
2024-10-15,148A,ハッチ・ワーク,グロース（内国株式）,情報･通信業,2701,2730,2701,2730,29,1.073676,2100,OK
2024-10-15,1491,中外鉱業,スタンダード（内国株式）,非鉄金属,28,29,28,29,1,3.571429,159100,OK
2024-10-15,149A,シンカ,グロース（内国株式）,情報･通信業,816,829,815,819,-1,-0.121951,6100,OK
2024-10-15,150A,ＪＳＨ,グロース（内国株式）,サービス業,633,635,620,622,-11,-1.737757,8800,OK
2024-10-15,1514,住石ホールディングス,スタンダード（内国株式）,鉱業,863,870,845,865,4,0.464576,316800,OK
2024-10-15,1515,日鉄鉱業,プライム（内国株式）,鉱業,4475,4515,4435,4500,25,0.558659,35500,OK
2024-10-15,1518,三井松島ホールディングス,プライム（内国株式）,鉱業,4955,4975,4820,4885,0,0,71700,OK
2024-10-15,151A,ダイブ,グロース（内国株式）,サービス業,3190,3250,3125,3155,20,0.637959,10800,OK
2024-10-15,152A,オプティ,TOKYO PRO MARKET（内国株式）,卸売業,,,,,,,,NO_QUOTE
2024-10-15,153A,カウリス,グロース（内国株式）,情報･通信業,1478,1539,1466,1481,25,1.717033,92800,OK
2024-10-15,154A,ＧＡＩＡ,TOKYO PRO MARKET（内国株式）,その他金融業,,,,,,,,NO_QUOTE
2024-10-15,155A,情報戦略テクノロジー,グロース（内国株式）,情報･通信業,562,570,544,548,-13,-2.317291,64100,OK
2024-10-15,156A,マテリアルグループ,グロース（内国株式）,サービス業,702,730,690,722,-40,-5.249344,226000,OK
2024-10-15,157A,グリーンモンスター,グロース（内国株式）,サービス業,603,610,592,605,11,1.851852,19500,OK
2024-10-15,158A,エクセリ,TOKYO PRO MARKET（内国株式）,小売業,,,,,,,,NO_QUOTE
2024-10-15,1605,ＩＮＰＥＸ,プライム（内国株式）,鉱業,2030,2056,2022.5,2031.5,-68.5,-3.261905,9543200,OK
2024-10-15,160A,アズパートナーズ,スタンダード（内国株式）,サービス業,1893,1910,1878,1878,-2,-0.106383,6600,OK
2024-10-15,161A,三葉,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-10-15,164A,アップルパーク,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-10-15,165A,ＳＢＩレオスひふみ,グロース（内国株式）,証券･商品先物取引業,194,194,186,189,-3,-1.5625,237600,OK
2024-10-15,1662,石油資源開発,プライム（内国株式）,鉱業,1139,1147,1126,1129,-32,-2.756245,2021900,OK
2024-10-15,1663,Ｋ＆Ｏエナジーグループ,プライム（内国株式）,鉱業,3380,3385,3325,3355,-15,-0.445104,54000,OK
2024-10-15,166A,タスキホールディングス,グロース（内国株式）,不動産業,675,686,671,685,15,2.238806,246800,OK
2024-10-15,167A,リョーサン菱洋ホールディングス,プライム（内国株式）,卸売業,2540,2619,2534,2614,86,3.401899,275200,OK
2024-10-15,168A,イタミアート,グロース（内国株式）,その他製品,1060,1060,983,1003,-39,-3.742802,54900,OK
2024-10-15,1711,ＳＤＳホールディングス,スタンダード（内国株式）,建設業,273,273,266,271,1,0.37037,35800,OK
2024-10-15,1712,ダイセキ環境ソリューション,スタンダード（内国株式）,建設業,1116,1152,1116,1139,12,1.064774,32200,OK
2024-10-15,1716,第一カッター興業,スタンダード（内国株式）,建設業,1478,1499,1478,1488,13,0.881356,4800,OK
2024-10-15,1717,明豊ファシリティワークス,スタンダード（内国株式）,サービス業,895,905,891,899,-1,-0.111111,44100,OK
2024-10-15,1718,美樹工業,スタンダード（内国株式）,建設業,4625,4630,4625,4625,5,0.108225,600,OK
2024-10-15,1719,安藤・間,プライム（内国株式）,建設業,1125,1128,1119,1125,0,0,599300,OK
2024-10-15,171A,ゼロジャパン,TOKYO PRO MARKET（内国株式）,卸売業,,,,,,,,NO_QUOTE
2024-10-15,1720,東急建設,プライム（内国株式）,建設業,704,706,700,704,3,0.42796,260800,OK
2024-10-15,1721,コムシスホールディングス,プライム（内国株式）,建設業,3131,3178,3112,3156,28,0.895141,374500,OK
2024-10-15,1723,日本電技,スタンダード（内国株式）,建設業,5740,5860,5570,5650,-190,-3.253425,17000,OK
2024-10-15,1724,シンクレイヤ,スタンダード（内国株式）,建設業,647,652,639,651,-4,-0.610687,5500,OK
2024-10-15,1726,ビーアールホールディングス,プライム（内国株式）,建設業,352,354,351,352,0,0,27400,OK
2024-10-15,172A,ネオホーム,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-10-15,1730,麻生フオームクリート,スタンダード（内国株式）,建設業,550,563,550,556,1,0.18018,7100,OK
2024-10-15,1736,オーテック,スタンダード（内国株式）,建設業,3465,3465,3465,3465,25,0.726744,600,OK
2024-10-15,173A,ハンモック,グロース（内国株式）,情報･通信業,1155,1200,1150,1172,9,0.773861,9200,OK
2024-10-15,1743,コーアツ工業,スタンダード（内国株式）,建設業,1247,1247,1234,1234,2,0.162338,2300,OK
2024-10-15,174A,エージェンテック,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2024-10-15,1757,創建エース,スタンダード（内国株式）,建設業,26,27,26,26,1,4,942600,OK
2024-10-15,1758,太洋基礎工業,スタンダード（内国株式）,建設業,1720,1761,1702,1761,1,0.056818,1200,OK
2024-10-15,175A,Ｗｉｌｌ　Ｓｍａｒｔ,グロース（内国株式）,情報･通信業,1040,1053,1016,1016,-25,-2.401537,2900,OK
2024-10-15,1762,高松コンストラクショングループ,プライム（内国株式）,建設業,2880,2955,2878,2938,77,2.691367,35300,OK
2024-10-15,1764,工藤建設,スタンダード（内国株式）,建設業,2392,2394,2390,2390,12,0.504626,300,OK
2024-10-15,1766,東建コーポレーション,プライム（内国株式）,建設業,11130,11180,10880,10940,-210,-1.883408,25600,OK
2024-10-15,1768,ソネック,スタンダード（内国株式）,建設業,880,886,876,876,-4,-0.454545,9400,OK
2024-10-15,176A,レジル,グロース（内国株式）,電気･ガス業,1671,1672,1628,1654,0,0,65400,OK
2024-10-15,1770,藤田エンジニアリング,スタンダード（内国株式）,建設業,1433,1440,1433,1437,4,0.279135,1100,OK
2024-10-15,1775,富士古河Ｅ＆Ｃ,スタンダード（内国株式）,建設業,6080,6250,6050,6250,170,2.796053,3800,OK
2024-10-15,1776,三井住建道路,スタンダード（内国株式）,建設業,1060,1060,1053,1060,0,0,5400,OK
2024-10-15,177A,コージンバイオ,グロース（内国株式）,化学,1826,1826,1770,1800,0,0,20000,OK
2024-10-15,1780,ヤマウラ,プライム（内国株式）,建設業,1215,1226,1209,1218,10,0.827815,12000,OK
2024-10-15,1783,ｆａｎｔａｓｉｓｔａ,スタンダード（内国株式）,不動産業,39,40,39,39,0,0,97200,OK
2024-10-15,1786,オリエンタル白石,プライム（内国株式）,建設業,379,383,378,380,1,0.263852,190400,OK
2024-10-15,1787,ナカボーテック,スタンダード（内国株式）,建設業,4680,4680,4680,4680,0,0,100,OK
2024-10-15,1788,三東工業社,スタンダード（内国株式）,建設業,3570,3570,3570,3570,10,0.280899,300,OK
2024-10-15,1793,大本組,スタンダード（内国株式）,建設業,2180,2180,2180,2180,3,0.137804,200,OK
2024-10-15,1795,マサル,スタンダード（内国株式）,建設業,3730,3735,3730,3735,-60,-1.581028,500,OK
2024-10-15,1798,守谷商会,スタンダード（内国株式）,建設業,3330,3330,3240,3280,-45,-1.353383,1000,OK
2024-10-15,1799,第一建設工業,スタンダード（内国株式）,建設業,2107,2116,2090,2099,-32,-1.501642,3400,OK
2024-10-15,1801,大成建設,プライム（内国株式）,建設業,6225,6274,6188,6205,40,0.648824,410400,OK
2024-10-15,1802,大林組,プライム（内国株式）,建設業,1803.5,1820,1799,1812.5,18.5,1.031215,2141700,OK
2024-10-15,1803,清水建設,プライム（内国株式）,建設業,988,1003,979.7,1002,17.2,1.746548,2238900,OK
2024-10-15,1807,佐藤渡辺,スタンダード（内国株式）,建設業,1722,1750,1708,1727,15,0.876168,1300,OK
2024-10-15,1808,長谷工コーポレーション,プライム（内国株式）,建設業,1934,1938,1901,1910,2,0.104822,731600,OK
2024-10-15,1810,松井建設,スタンダード（内国株式）,建設業,835,837,820,822,-3,-0.363636,27400,OK
2024-10-15,1811,錢高組,スタンダード（内国株式）,建設業,3410,3485,3395,3460,55,1.615272,13700,OK
2024-10-15,1812,鹿島建設,プライム（内国株式）,建設業,2668.5,2687.5,2653,2665,10.5,0.395555,1000200,OK
2024-10-15,1813,不動テトラ,プライム（内国株式）,建設業,2239,2255,2224,2230,20,0.904977,39600,OK
2024-10-15,1814,大末建設,プライム（内国株式）,建設業,1602,1606,1592,1600,-7,-0.435594,37500,OK
2024-10-15,1815,鉄建建設,プライム（内国株式）,建設業,2365,2404,2345,2387,47,2.008547,27300,OK
2024-10-15,1820,西松建設,プライム（内国株式）,建設業,5021,5085,4986,5065,64,1.279744,154200,OK
2024-10-15,1821,三井住友建設,プライム（内国株式）,建設業,408,411,404,404,-4,-0.980392,552600,OK
2024-10-15,1822,大豊建設,スタンダード（内国株式）,建設業,3395,3455,3390,3420,15,0.440529,26200,OK
2024-10-15,1826,佐田建設,スタンダード（内国株式）,建設業,833,866,833,865,32,3.841537,27800,OK
2024-10-15,1827,ナカノフドー建設,スタンダード（内国株式）,建設業,482,492,482,491,14,2.93501,56500,OK
2024-10-15,1828,田辺工業,スタンダード（内国株式）,建設業,1557,1579,1557,1576,26,1.677419,5500,OK
2024-10-15,1833,奥村組,プライム（内国株式）,建設業,4410,4430,4395,4420,35,0.798176,94500,OK
2024-10-15,1835,東鉄工業,プライム（内国株式）,建設業,3345,3390,3325,3380,45,1.349325,67100,OK
2024-10-15,1840,土屋ホールディングス,スタンダード（内国株式）,建設業,220,220,215,219,7,3.301887,92900,OK
2024-10-15,1841,サンユー建設,スタンダード（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-10-15,1844,大盛工業,スタンダード（内国株式）,建設業,218,219,216,219,3,1.388889,36200,OK
2024-10-15,1847,イチケン,スタンダード（内国株式）,建設業,2464,2474,2450,2464,4,0.162602,8900,OK
2024-10-15,1848,富士ピー・エス,スタンダード（内国株式）,建設業,422,422,420,420,-3,-0.70922,6500,OK
2024-10-15,184A,学びエイド,グロース（内国株式）,情報･通信業,720,730,655,660,-45,-6.382979,222000,OK
2024-10-15,1850,南海辰村建設,スタンダード（内国株式）,建設業,299,301,298,299,1,0.33557,32500,OK
2024-10-15,1852,淺沼組,プライム（内国株式）,建設業,682,687,678,686,4,0.58651,185700,OK
2024-10-15,1853,森組,スタンダード（内国株式）,建設業,304,306,301,305,1,0.328947,27400,OK
2024-10-15,185A,リサイクルテック・ジャパン,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-10-15,1860,戸田建設,プライム（内国株式）,建設業,947.4,954.6,942.2,946,1.2,0.127011,568500,OK
2024-10-15,1861,熊谷組,プライム（内国株式）,建設業,3650,3650,3615,3625,5,0.138122,61900,OK
2024-10-15,1866,北野建設,スタンダード（内国株式）,建設業,3815,3870,3810,3810,15,0.395257,2700,OK
