日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2024-09-27,1301,極洋,プライム（内国株式）,水産・農林業,4550,4550,4420,4470,-90,-1.973684,56100,OK
2024-09-27,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,1006,1071,1005,1065,62,6.181456,52600,OK
2024-09-27,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2024-09-27,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2024-09-27,1332,ニッスイ,プライム（内国株式）,水産・農林業,930.6,936.9,920.3,936.9,-5.5,-0.583616,1325400,OK
2024-09-27,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3143,3158,3121,3152,-35,-1.098211,246000,OK
2024-09-27,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-09-27,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,2730,2793,2710,2766,-6,-0.21645,33400,OK
2024-09-27,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-09-27,1375,雪国まいたけ,プライム（内国株式）,水産・農林業,1028,1028,1009,1010,-26,-2.509653,61300,OK
2024-09-27,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1444,1444,1420,1427,-17,-1.177285,14800,OK
2024-09-27,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3550,3570,3540,3560,20,0.564972,77500,OK
2024-09-27,1379,ホクト,プライム（内国株式）,水産・農林業,1820,1825,1799,1819,-1,-0.054945,76600,OK
2024-09-27,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1212,1212,1182,1199,17,1.43824,3100,OK
2024-09-27,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1009,1009,1001,1003,1,0.0998,500,OK
2024-09-27,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2840,2840,2809,2810,-16,-0.566171,3300,OK
2024-09-27,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1800,1813,1800,1813,12,0.666297,1100,OK
2024-09-27,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3080,3100,3080,3100,5,0.161551,900,OK
2024-09-27,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,1007,1016,1003,1016,10,0.994036,21700,OK
2024-09-27,138A,光フードサービス,グロース（内国株式）,小売業,3580,3660,3550,3640,85,2.390999,3300,OK
2024-09-27,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-09-27,1401,エムビーエス,グロース（内国株式）,建設業,714,729,714,729,20,2.820874,10200,OK
2024-09-27,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,2678,2734,2659,2721,42,1.567749,310100,OK
2024-09-27,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,5689,5744,5689,5714,44,0.776014,307800,OK
2024-09-27,1417,ミライト・ワン,プライム（内国株式）,建設業,2097,2144,2086.5,2124.5,-4,-0.187926,339000,OK
2024-09-27,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,312,312,300,303,-9,-2.884615,138600,OK
2024-09-27,1419,タマホーム,プライム（内国株式）,建設業,4140,4140,4085,4140,30,0.729927,120200,OK
2024-09-27,141A,トライアルホールディングス,グロース（内国株式）,小売業,3450,3465,3380,3420,-15,-0.436681,565000,OK
