日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2024-11-12,1301,極洋,プライム（内国株式）,水産・農林業,3990,4030,3990,4000,25,0.628931,19200,OK
2024-11-12,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,941,959,929,948,20,2.155172,16800,OK
2024-11-12,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2024-11-12,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2024-11-12,1332,ニッスイ,プライム（内国株式）,水産・農林業,954.2,958.4,937,946.3,-5.7,-0.598739,1491700,OK
2024-11-12,1333,マルハニチロ,プライム（内国株式）,水産・農林業,2905,2994.5,2902.5,2969.5,89.5,3.107639,412600,OK
2024-11-12,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-11-12,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,2088,2249,2050,2090,51,2.501226,161300,OK
2024-11-12,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-12,1375,雪国まいたけ,プライム（内国株式）,水産・農林業,1041,1041,1032,1035,-2,-0.192864,30100,OK
2024-11-12,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1375,1392,1375,1378,7,0.510576,3700,OK
2024-11-12,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3455,3485,3435,3440,-15,-0.434153,64200,OK
2024-11-12,1379,ホクト,プライム（内国株式）,水産・農林業,1776,1782,1770,1775,-1,-0.056306,71200,OK
2024-11-12,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1090,1110,1071,1087,-20,-1.806685,3300,OK
2024-11-12,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1000,1000,990,990,-6,-0.60241,1700,OK
2024-11-12,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2630,2688,2630,2656,26,0.988593,1200,OK
2024-11-12,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1765,1765,1740,1740,-40,-2.247191,2200,OK
2024-11-12,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3055,3075,3055,3075,-10,-0.324149,300,OK
2024-11-12,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,1059,1070,1052,1070,10,0.943396,15000,OK
2024-11-12,138A,光フードサービス,グロース（内国株式）,小売業,2193,2230,2180,2180,-10,-0.456621,2200,OK
2024-11-12,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-11-12,1401,エムビーエス,グロース（内国株式）,建設業,742,746,740,745,3,0.404313,8400,OK
2024-11-12,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,2060,2071,2020,2036,-24,-1.165049,246300,OK
2024-11-12,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,5305,5335,5173,5212,-129,-2.415278,290300,OK
2024-11-12,1417,ミライト・ワン,プライム（内国株式）,建設業,2221.5,2261,2215.5,2239,18,0.810446,244500,OK
2024-11-12,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,295,299,292,294,2,0.684932,109600,OK
2024-11-12,1419,タマホーム,プライム（内国株式）,建設業,3815,3835,3790,3800,5,0.131752,107600,OK
2024-11-12,141A,トライアルホールディングス,グロース（内国株式）,小売業,2786,2802,2745,2767,-38,-1.354724,662800,OK
2024-11-12,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,707,709,707,707,0,0,2200,OK
2024-11-12,1429,日本アクア,プライム（内国株式）,建設業,814,824,805,813,14,1.75219,196300,OK
2024-11-12,142A,ジンジブ,グロース（内国株式）,サービス業,1142,1174,1112,1121,-19,-1.666667,9700,OK
2024-11-12,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,821,823,817,817,-3,-0.365854,22400,OK
2024-11-12,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,694,698,690,698,7,1.013025,29100,OK
2024-11-12,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-11-12,1433,ベステラ,プライム（内国株式）,建設業,935,943,925,925,-11,-1.175214,24900,OK
2024-11-12,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,978,996,972,972,-14,-1.419878,43000,OK
