日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2024-07-09,1301,極洋,プライム（内国株式）,水産・農林業,4065,4090,4025,4060,-5,-0.123001,34100,OK
2024-07-09,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,1002,1004,980,984,-27,-2.670623,30900,OK
2024-07-09,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2024-07-09,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2024-07-09,1332,ニッスイ,プライム（内国株式）,水産・農林業,836.5,845.7,835,842.3,6.9,0.825952,1066900,OK
2024-07-09,1333,マルハニチロ,プライム（内国株式）,水産・農林業,3124,3148,3098,3120,-3,-0.096061,204900,OK
2024-07-09,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2024-07-09,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,3405,3435,3230,3250,-85,-2.548726,124000,OK
2024-07-09,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-07-09,1375,雪国まいたけ,プライム（内国株式）,水産・農林業,1013,1018,1010,1012,-2,-0.197239,36800,OK
2024-07-09,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1433,1440,1422,1440,17,1.194659,9100,OK
2024-07-09,1377,サカタのタネ,プライム（内国株式）,水産・農林業,3440,3455,3430,3445,10,0.291121,70700,OK
2024-07-09,1379,ホクト,プライム（内国株式）,水産・農林業,1834,1834,1813,1821,1,0.054945,34500,OK
2024-07-09,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,1511,1538,1511,1538,27,1.786896,2500,OK
2024-07-09,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1045,1045,1035,1035,-9,-0.862069,1000,OK
2024-07-09,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,2981,3005,2965,2988,0,0,2900,OK
2024-07-09,1382,ホーブ,スタンダード（内国株式）,水産・農林業,2295,2295,2245,2270,0,0,1400,OK
2024-07-09,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,2980,3005,2980,3000,-5,-0.166389,700,OK
2024-07-09,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,998,1021,995,997,0,0,79400,OK
2024-07-09,138A,光フードサービス,グロース（内国株式）,小売業,4190,4230,4150,4230,40,0.954654,4500,OK
2024-07-09,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2024-07-09,1401,エムビーエス,グロース（内国株式）,建設業,723,725,716,723,0,0,2500,OK
2024-07-09,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,2350,2383,2331,2380,5,0.210526,404600,OK
2024-07-09,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,5625,5676,5606,5646,12,0.212993,119700,OK
2024-07-09,1417,ミライト・ワン,プライム（内国株式）,建設業,2077,2084,2050,2075,-4.5,-0.216398,299900,OK
2024-07-09,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,232,232,229,231,2,0.873362,38700,OK
2024-07-09,1419,タマホーム,プライム（内国株式）,建設業,3910,3910,3840,3860,-45,-1.152369,192500,OK
2024-07-09,141A,トライアルホールディングス,グロース（内国株式）,小売業,2675,2694,2647,2659,-12,-0.44927,458700,OK
2024-07-09,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,747,747,736,738,-5,-0.672948,15400,OK
2024-07-09,1429,日本アクア,プライム（内国株式）,建設業,904,910,898,908,3,0.331492,92600,OK
2024-07-09,142A,ジンジブ,グロース（内国株式）,サービス業,3420,3420,3280,3325,-50,-1.481481,8500,OK
2024-07-09,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,766,775,766,766,-3,-0.390117,83100,OK
2024-07-09,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,699,701,698,700,-2,-0.2849,32400,OK
2024-07-09,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2024-07-09,1433,ベステラ,プライム（内国株式）,建設業,999,1003,990,990,-9,-0.900901,51500,OK
2024-07-09,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,912,915,893,899,-17,-1.855895,43600,OK
2024-07-09,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,178,181,178,179,-1,-0.555556,136800,OK
2024-07-09,1436,ＧｒｅｅｎＥｎｅｒｇｙ　＆　Ｃｏｍｐａｎｙ,グロース（内国株式）,建設業,2078,2102,2052,2087,25,1.212415,18500,OK
