日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2026-03-06,1301,極洋,プライム（内国株式）,水産・農林業,5160,5170,5070,5170,10,0.193798,27200,OK
2026-03-06,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,472,483,462,476,5,1.061571,16500,OK
2026-03-06,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2026-03-06,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2026-03-06,1332,ニッスイ,プライム（内国株式）,水産・農林業,1415.5,1437,1400.5,1429.5,-16,-1.106883,1206200,OK
2026-03-06,1333,マルハニチロ,プライム（内国株式）,水産・農林業,1496,1511,1479,1511,-3.5,-0.231099,617800,OK
2026-03-06,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2026-03-06,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,2300,2490,2300,2471,163,7.062392,88800,OK
2026-03-06,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-03-06,1375,ユキグニファクトリー,プライム（内国株式）,水産・農林業,1086,1086,1069,1072,-17,-1.561065,78500,OK
2026-03-06,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1454,1465,1444,1464,5,0.3427,12600,OK
2026-03-06,1377,サカタのタネ,プライム（内国株式）,水産・農林業,4245,4255,4190,4240,-30,-0.702576,80000,OK
2026-03-06,1379,ホクト,プライム（内国株式）,水産・農林業,1959,1981,1949,1974,9,0.458015,112100,OK
2026-03-06,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,694,719,694,706,10,1.436782,2400,OK
2026-03-06,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1041,1060,1041,1060,20,1.923077,700,OK
2026-03-06,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,3730,3835,3680,3770,40,1.072386,4600,OK
2026-03-06,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1815,1849,1815,1849,19,1.038251,200,OK
2026-03-06,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3250,3265,3250,3255,5,0.153846,2300,OK
2026-03-06,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,3055,3105,3030,3090,20,0.651466,25700,OK
2026-03-06,138A,光フードサービス,グロース（内国株式）,小売業,2812,2846,2811,2846,0,0,700,OK
2026-03-06,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2026-03-06,1401,エムビーエス,グロース（内国株式）,建設業,1491,1491,1465,1470,-23,-1.540522,2900,OK
2026-03-06,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,1603,1646,1601,1625,4,0.246761,230000,OK
2026-03-06,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,1390,1405.5,1383.5,1405.5,-0.5,-0.035562,797000,OK
2026-03-06,1417,ミライト・ワン,プライム（内国株式）,建設業,3682,3731,3645,3722,-41,-1.089556,220500,OK
2026-03-06,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,549,550,539,550,6,1.102941,64200,OK
2026-03-06,1419,タマホーム,プライム（内国株式）,建設業,3945,3945,3910,3925,-25,-0.632911,78700,OK
2026-03-06,141A,トライアルホールディングス,グロース（内国株式）,小売業,3970,4080,3900,4060,65,1.627034,669400,OK
2026-03-06,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,708,713,703,710,0,0,26100,OK
2026-03-06,1429,日本アクア,プライム（内国株式）,建設業,798,803,787,801,-5,-0.620347,78200,OK
2026-03-06,142A,ジンジブ,グロース（内国株式）,サービス業,534,575,534,575,31,5.698529,11200,OK
2026-03-06,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,1064,1070,1049,1069,-10,-0.926784,22200,OK
2026-03-06,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,655,660,653,655,-2,-0.304414,8300,OK
2026-03-06,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-03-06,1433,ベステラ,プライム（内国株式）,建設業,1310,1314,1276,1280,-48,-3.614458,72300,OK
2026-03-06,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,2011,2032,1953,1981,-46,-2.269364,29700,OK
