日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2026-04-30,1301,極洋,プライム（内国株式）,水産・農林業,4530,4530,4445,4505,-45,-0.989011,61700,OK
2026-04-30,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,478,478,450,453,-20,-4.22833,30900,OK
2026-04-30,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2026-04-30,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2026-04-30,1332,ニッスイ,プライム（内国株式）,水産・農林業,1226,1234.5,1201,1223.5,-13,-1.051355,2148800,OK
2026-04-30,1333,Ｕｍｉｏｓ,プライム（内国株式）,水産・農林業,1325,1332,1314,1325.5,-15,-1.118985,484300,OK
2026-04-30,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2026-04-30,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,3330,3355,3170,3245,-25,-0.764526,98600,OK
2026-04-30,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-04-30,1375,ユキグニファクトリー,プライム（内国株式）,水産・農林業,1053,1054,1048,1050,-6,-0.568182,35900,OK
2026-04-30,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1429,1433,1405,1409,-25,-1.743375,28100,OK
2026-04-30,1377,サカタのタネ,プライム（内国株式）,水産・農林業,4125,4145,4095,4125,-15,-0.362319,166500,OK
2026-04-30,1379,ホクト,プライム（内国株式）,水産・農林業,1833,1835,1820,1828,-12,-0.652174,76000,OK
2026-04-30,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,710,719,706,708,-13,-1.803051,1700,OK
2026-04-30,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1003,1007,1000,1000,-6,-0.596421,1700,OK
2026-04-30,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,3785,3825,3690,3820,35,0.924703,21200,OK
2026-04-30,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1625,1628,1624,1624,-20,-1.216545,1100,OK
2026-04-30,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,2928,2933,2901,2901,-48,-1.62767,14100,OK
2026-04-30,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,2700,2701,2668,2675,-26,-0.962606,18700,OK
2026-04-30,138A,光フードサービス,グロース（内国株式）,小売業,3355,3540,3330,3340,-10,-0.298507,6000,OK
2026-04-30,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2026-04-30,1401,エムビーエス,グロース（内国株式）,建設業,1388,1400,1380,1380,-20,-1.428571,2000,OK
2026-04-30,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,2731,2915,2702,2877,121,4.390421,1548900,OK
2026-04-30,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,1346.5,1346.5,1313.5,1325,-33.5,-2.465955,950800,OK
2026-04-30,1417,ミライト・ワン,プライム（内国株式）,建設業,4090,4090,3978,4024,-85,-2.06863,347700,OK
2026-04-30,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,569,569,554,557,-12,-2.108963,81500,OK
2026-04-30,1419,タマホーム,プライム（内国株式）,建設業,3560,3575,3540,3555,-15,-0.420168,85000,OK
2026-04-30,141A,トライアルホールディングス,グロース（内国株式）,小売業,4000,4055,3845,3920,-125,-3.090235,876900,OK
2026-04-30,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,627,627,619,621,-5,-0.798722,59700,OK
2026-04-30,1429,日本アクア,プライム（内国株式）,建設業,694,694,686,688,-9,-1.291248,128800,OK
2026-04-30,142A,ジンジブ,グロース（内国株式）,サービス業,688,700,672,692,0,0,5000,OK
2026-04-30,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,1129,1129,1108,1111,-19,-1.681416,50600,OK
2026-04-30,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,645,649,641,649,6,0.933126,18700,OK
2026-04-30,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-04-30,1433,ベステラ,プライム（内国株式）,建設業,1053,1053,1026,1029,-23,-2.186312,72300,OK
2026-04-30,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,2404,2478,2404,2466,74,3.093645,63200,OK
2026-04-30,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,203,205,201,202,-3,-1.463415,508800,OK
