日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2026-04-24,1301,極洋,プライム（内国株式）,水産・農林業,4675,4705,4635,4640,-5,-0.107643,42300,OK
2026-04-24,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,464,472,462,464,-5,-1.066098,16500,OK
2026-04-24,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2026-04-24,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2026-04-24,1332,ニッスイ,プライム（内国株式）,水産・農林業,1237.5,1239.5,1220.5,1229,-8.5,-0.686869,1295300,OK
2026-04-24,1333,Ｕｍｉｏｓ,プライム（内国株式）,水産・農林業,1340.5,1343.5,1325,1338.5,4,0.299738,346000,OK
2026-04-24,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2026-04-24,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,3250,3325,3120,3280,-10,-0.303951,148200,OK
2026-04-24,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-04-24,1375,ユキグニファクトリー,プライム（内国株式）,水産・農林業,1050,1053,1044,1046,-3,-0.285987,32300,OK
2026-04-24,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1433,1433,1399,1402,-17,-1.198027,43900,OK
2026-04-24,1377,サカタのタネ,プライム（内国株式）,水産・農林業,4135,4190,4125,4150,15,0.362757,153100,OK
2026-04-24,1379,ホクト,プライム（内国株式）,水産・農林業,1846,1852,1834,1834,-9,-0.488334,58700,OK
2026-04-24,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,735,750,710,731,-4,-0.544218,9600,OK
2026-04-24,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1028,1028,1020,1020,0,0,1500,OK
2026-04-24,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,3780,3830,3735,3760,-20,-0.529101,5700,OK
2026-04-24,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1643,1683,1643,1651,-4,-0.241692,800,OK
2026-04-24,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,3315,3320,3305,3305,-15,-0.451807,10000,OK
2026-04-24,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,2707,2722,2671,2687,-20,-0.738825,28000,OK
2026-04-24,138A,光フードサービス,グロース（内国株式）,小売業,3120,3145,3040,3145,-45,-1.410658,3000,OK
2026-04-24,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2026-04-24,1401,エムビーエス,グロース（内国株式）,建設業,1395,1395,1380,1380,-16,-1.146132,1800,OK
2026-04-24,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,2383,2598,2383,2548,192,8.149406,1391900,OK
2026-04-24,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,1347,1352,1330,1330,-8,-0.597907,674100,OK
2026-04-24,1417,ミライト・ワン,プライム（内国株式）,建設業,3980,3993,3900,3920,-10,-0.254453,235400,OK
2026-04-24,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,556,563,554,555,1,0.180505,43100,OK
2026-04-24,1419,タマホーム,プライム（内国株式）,建設業,3600,3600,3545,3545,-45,-1.253482,111500,OK
2026-04-24,141A,トライアルホールディングス,グロース（内国株式）,小売業,4215,4215,3970,3985,-270,-6.345476,1418800,OK
2026-04-24,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,631,633,626,626,-5,-0.792393,62800,OK
2026-04-24,1429,日本アクア,プライム（内国株式）,建設業,694,695,688,688,-4,-0.578035,76800,OK
2026-04-24,142A,ジンジブ,グロース（内国株式）,サービス業,686,686,655,675,-14,-2.03193,8900,OK
2026-04-24,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,1093,1106,1089,1091,0,0,23300,OK
2026-04-24,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,659,659,648,648,-2,-0.307692,10800,OK
2026-04-24,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-04-24,1433,ベステラ,プライム（内国株式）,建設業,1041,1043,1028,1036,-2,-0.192678,36500,OK
2026-04-24,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,2410,2438,2349,2380,131,5.824811,106300,OK
2026-04-24,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,210,212,203,205,-3,-1.442308,415300,OK
2026-04-24,1436,グリーンエナジー＆カンパニー,グロース（内国株式）,建設業,3935,4130,3935,4115,165,4.177215,21600,OK
2026-04-24,1438,岐阜造園,スタンダード（内国株式）,建設業,1910,1942,1884,1910,34,1.812367,1600,OK
2026-04-24,143A,イシン,グロース（内国株式）,サービス業,723,728,712,722,-7,-0.960219,1100,OK
2026-04-24,1443,技研ホールディングス,スタンダード（内国株式）,建設業,290,292,284,285,-5,-1.724138,54100,OK
2026-04-24,1444,ニッソウ,グロース（内国株式）,建設業,2781,2787,2770,2770,4,0.144613,400,OK
2026-04-24,1445,ひかりホールディングス,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-04-24,1446,キャンディル,スタンダード（内国株式）,建設業,522,522,520,520,0,0,13800,OK
2026-04-24,1447,ＳＡＡＦホールディングス,グロース（内国株式）,建設業,306,309,302,304,-2,-0.653595,66100,OK
2026-04-24,144A,エネルギーパワー,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-04-24,1450,ＴＡＮＡＫＥＮ,スタンダード（内国株式）,建設業,1451,1451,1421,1430,-8,-0.556328,3000,OK
2026-04-24,1452,横浜ライト工業,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-04-24,145A,Ｌ　ｉｓ　Ｂ,グロース（内国株式）,情報･通信業,812,812,802,807,2,0.248447,5300,OK
2026-04-24,146A,コロンビア・ワークス,スタンダード（内国株式）,不動産業,3890,3890,3765,3805,-85,-2.18509,53000,OK
2026-04-24,147A,ソラコム,グロース（内国株式）,情報･通信業,1042,1042,987,992,-20,-1.976285,79000,OK
2026-04-24,148A,ハッチ・ワーク,グロース（内国株式）,情報･通信業,1800,1801,1800,1801,1,0.055556,600,OK
2026-04-24,1491,中外鉱業,スタンダード（内国株式）,非鉄金属,910,920,883,888,-29,-3.162486,80200,OK
2026-04-24,149A,シンカ,グロース（内国株式）,情報･通信業,826,831,814,821,-4,-0.484848,15100,OK
2026-04-24,150A,ＪＳＨ,グロース（内国株式）,サービス業,369,371,360,360,-13,-3.485255,2400,OK
2026-04-24,1514,住石ホールディングス,スタンダード（内国株式）,鉱業,810,818,774,791,-17,-2.10396,796400,OK
2026-04-24,1515,日鉄鉱業,プライム（内国株式）,鉱業,2524,2530,2433,2451,-35,-1.407884,629300,OK
2026-04-24,1518,三井松島ホールディングス,プライム（内国株式）,その他製品,1355,1372,1341,1341,-16,-1.179071,208900,OK
2026-04-24,151A,ダイブ,グロース（内国株式）,サービス業,631,632,625,626,-13,-2.034429,5200,OK
2026-04-24,152A,オプティ,TOKYO PRO MARKET（内国株式）,卸売業,,,,,,,,NO_QUOTE
2026-04-24,153A,カウリス,グロース（内国株式）,情報･通信業,1641,1690,1545,1545,-107,-6.476998,296200,OK
2026-04-24,154A,ＧＡＩＡ,TOKYO PRO MARKET（内国株式）,その他金融業,,,,,,,,NO_QUOTE
2026-04-24,155A,情報戦略テクノロジー,グロース（内国株式）,情報･通信業,828,836,820,821,-14,-1.676647,17500,OK
2026-04-24,156A,マテリアルグループ,グロース（内国株式）,サービス業,851,851,836,840,-6,-0.70922,45500,OK
2026-04-24,157A,グリーンモンスター,グロース（内国株式）,サービス業,1040,1149,1040,1149,150,15.015015,672200,OK
2026-04-24,158A,エクセリ,TOKYO PRO MARKET（内国株式）,小売業,,,,,,,,NO_QUOTE
2026-04-24,1605,ＩＮＰＥＸ,プライム（内国株式）,鉱業,4000,4098,3969,4074,105,2.645503,9212900,OK
2026-04-24,160A,アズパートナーズ,スタンダード（内国株式）,サービス業,2113,2113,2065,2076,-14,-0.669856,14200,OK
2026-04-24,161A,三葉,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2026-04-24,164A,アップルパーク,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2026-04-24,1662,石油資源開発,プライム（内国株式）,鉱業,2265,2303,2246,2253,-62,-2.678186,2479600,OK
2026-04-24,1663,Ｋ＆Ｏエナジーグループ,プライム（内国株式）,鉱業,4700,4800,4635,4740,80,1.716738,115100,OK
2026-04-24,166A,タスキホールディングス,グロース（内国株式）,不動産業,810,813,802,810,1,0.123609,273500,OK
2026-04-24,167A,リョーサン菱洋ホールディングス,プライム（内国株式）,卸売業,2732,2740,2692,2729,7,0.257164,306900,OK
2026-04-24,168A,イタミアート,グロース（内国株式）,その他製品,1205,1275,1205,1275,63,5.19802,3500,OK
2026-04-24,1711,ＳＤＳホールディングス,スタンダード（内国株式）,建設業,265,267,260,265,-3,-1.119403,178100,OK
2026-04-24,1716,第一カッター興業,スタンダード（内国株式）,建設業,1440,1455,1422,1434,-7,-0.485774,17600,OK
2026-04-24,1717,明豊ファシリティワークス,スタンダード（内国株式）,サービス業,992,992,977,977,-9,-0.912779,16800,OK
