日付,銘柄コード,銘柄名,市場・商品区分,33業種区分,始値,高値,安値,終値,前日比,前日比％,売買高(株),取得状態
2026-05-28,1301,極洋,プライム（内国株式）,水産・農林業,4490,4510,4435,4440,-40,-0.892857,53800,OK
2026-05-28,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース（内国株式）,医薬品,392,413,392,405,12,3.053435,17300,OK
2026-05-28,131A,ＣＣＮグループ,TOKYO PRO MARKET（内国株式）,情報･通信業,,,,,,,,NO_QUOTE
2026-05-28,132A,アイエヌホールディングス,TOKYO PRO MARKET（内国株式）,陸運業,,,,,,,,NO_QUOTE
2026-05-28,1332,ニッスイ,プライム（内国株式）,水産・農林業,1340,1363.5,1317,1322.5,-16,-1.195368,1338600,OK
2026-05-28,1333,Ｕｍｉｏｓ,プライム（内国株式）,水産・農林業,1283,1289,1261,1263.5,-11.5,-0.901961,502100,OK
2026-05-28,134A,アプライズ,TOKYO PRO MARKET（内国株式）,サービス業,,,,,,,,NO_QUOTE
2026-05-28,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,情報･通信業,4255,4305,4055,4215,-90,-2.090592,154500,OK
2026-05-28,136A,三興商事,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-05-28,1375,ユキグニファクトリー,プライム（内国株式）,水産・農林業,1052,1060,1052,1059,7,0.665399,43200,OK
2026-05-28,1376,カネコ種苗,スタンダード（内国株式）,水産・農林業,1384,1400,1366,1399,-18,-1.270289,52700,OK
2026-05-28,1377,サカタのタネ,プライム（内国株式）,水産・農林業,4235,4285,4175,4210,5,0.118906,533400,OK
2026-05-28,1379,ホクト,プライム（内国株式）,水産・農林業,1840,1840,1812,1819,-24,-1.302225,123200,OK
2026-05-28,137A,Ｃｏｃｏｌｉｖｅ,グロース（内国株式）,情報･通信業,630,630,614,614,-8,-1.286174,3500,OK
2026-05-28,1380,秋川牧園,スタンダード（内国株式）,水産・農林業,1012,1012,1012,1012,4,0.396825,1100,OK
2026-05-28,1381,アクシーズ,スタンダード（内国株式）,水産・農林業,3845,3930,3845,3930,95,2.477184,10900,OK
2026-05-28,1382,ホーブ,スタンダード（内国株式）,水産・農林業,1543,1543,1504,1517,-26,-1.685029,1500,OK
2026-05-28,1383,ベルグアース,スタンダード（内国株式）,水産・農林業,2909,2910,2882,2888,8,0.277778,2600,OK
2026-05-28,1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,2085,2105,2041,2075,-2,-0.096293,27400,OK
2026-05-28,138A,光フードサービス,グロース（内国株式）,小売業,2834,2839,2813,2837,-97,-3.306067,6800,OK
2026-05-28,139A,東日本地所,TOKYO PRO MARKET（内国株式）,不動産業,,,,,,,,NO_QUOTE
2026-05-28,1401,エムビーエス,グロース（内国株式）,建設業,1305,1305,1288,1290,-15,-1.149425,3200,OK
2026-05-28,1407,ウエストホールディングス,スタンダード（内国株式）,建設業,3045,3045,2845,2936,-179,-5.746388,644200,OK
2026-05-28,1414,ショーボンドホールディングス,プライム（内国株式）,建設業,1270,1287,1270,1276.5,9.5,0.749803,872100,OK
2026-05-28,1417,ミライト・ワン,プライム（内国株式）,建設業,3946,3966,3851,3895,-34,-0.86536,348500,OK
2026-05-28,1418,インターライフホールディングス,スタンダード（内国株式）,建設業,531,534,525,525,-3,-0.568182,67500,OK
2026-05-28,1419,タマホーム,プライム（内国株式）,建設業,3280,3465,3275,3315,-335,-9.178082,490900,OK
2026-05-28,141A,トライアルホールディングス,グロース（内国株式）,小売業,2846,3015,2813,2900,95,3.386809,2342800,OK
2026-05-28,1420,サンヨーホームズ,スタンダード（内国株式）,建設業,616,622,615,621,5,0.811688,36200,OK
2026-05-28,1429,日本アクア,プライム（内国株式）,建設業,708,715,704,711,5,0.708215,94200,OK
2026-05-28,142A,ジンジブ,グロース（内国株式）,サービス業,850,890,845,890,25,2.890173,15300,OK
2026-05-28,1430,ファーストコーポレーション,スタンダード（内国株式）,建設業,943,985,943,980,-39,-3.827282,342100,OK
2026-05-28,1431,Ｌｉｂ　Ｗｏｒｋ,グロース（内国株式）,建設業,644,646,641,641,1,0.15625,11500,OK
2026-05-28,1432,動力,TOKYO PRO MARKET（内国株式）,建設業,,,,,,,,NO_QUOTE
2026-05-28,1433,ベステラ,プライム（内国株式）,建設業,1039,1049,1037,1048,8,0.769231,54000,OK
2026-05-28,1434,ＪＥＳＣＯホールディングス,スタンダード（内国株式）,建設業,2068,2100,2005,2051,-17,-0.82205,36300,OK
2026-05-28,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,163,164,160,162,0,0,394800,OK
2026-05-28,1436,グリーンエナジー＆カンパニー,グロース（内国株式）,建設業,1979,1979,1760,1820,-149,-7.567293,167900,OK
2026-05-28,1438,岐阜造園,スタンダード（内国株式）,建設業,1860,1861,1835,1835,-35,-1.871658,1200,OK
2026-05-28,143A,イシン,グロース（内国株式）,サービス業,690,690,687,689,1,0.145349,500,OK
2026-05-28,1443,技研ホールディングス,スタンダード（内国株式）,建設業,244,248,242,245,2,0.823045,44100,OK
2026-05-28,1444,ニッソウ,グロース（内国株式）,建設業,2822,2895,2800,2823,51,1.839827,3100,OK
